feature	chromosome	start	end	SLX-16150.D712tp_D507tp.HC22VBBXY.s_3.r_1	SLX-17921.D702tp_D506tp.H5J55BBXY.s_8.r_1
18:10000001-10500000	18	10000001	10500000	0.924	0.99
18:10500001-11000000	18	10500001	11000000	1.002	1.038
18:11000001-11500000	18	11000001	11500000	1.038	0.969
18:11500001-12000000	18	11500001	12000000	1.065	1.034
18:12500001-13000000	18	12500001	13000000	0.982	0.939
18:13000001-13500000	18	13000001	13500000	0.916	0.979
18:13500001-14000000	18	13500001	14000000	0.943	0.979
18:21000001-21500000	18	21000001	21500000	1	0.977
18:21500001-22000000	18	21500001	22000000	0.946	1.028
18:22000001-22500000	18	22000001	22500000	0.939	0.895
18:22500001-23000000	18	22500001	23000000	1.073	1.072
18:23000001-23500000	18	23000001	23500000	1.032	1.049
18:23500001-24000000	18	23500001	24000000	0.994	0.98
18:24000001-24500000	18	24000001	24500000	0.925	0.93
18:24500001-25000000	18	24500001	25000000	1.06	1.073
18:25000001-25500000	18	25000001	25500000	0.981	1.059
18:25500001-26000000	18	25500001	26000000	0.987	0.987
18:26000001-26500000	18	26000001	26500000	1.009	0.876
18:26500001-27000000	18	26500001	27000000	1.008	0.998
18:27000001-27500000	18	27000001	27500000	1.03	1.071
18:27500001-28000000	18	27500001	28000000	0.974	1.022
18:28000001-28500000	18	28000001	28500000	0.964	1.007
18:28500001-29000000	18	28500001	29000000	1.015	0.962
18:29000001-29500000	18	29000001	29500000	0.999	0.996
18:29500001-30000000	18	29500001	30000000	0.91	0.99
18:30000001-30500000	18	30000001	30500000	0.895	0.932
18:30500001-31000000	18	30500001	31000000	0.938	0.988
18:31000001-31500000	18	31000001	31500000	0.988	1.056
18:31500001-32000000	18	31500001	32000000	1.078	1.047
18:32000001-32500000	18	32000001	32500000	1.052	1.011
18:32500001-33000000	18	32500001	33000000	1.039	0.996
18:33000001-33500000	18	33000001	33500000	1.021	0.969
18:33500001-34000000	18	33500001	34000000	0.99	1.044
18:34000001-34500000	18	34000001	34500000	1.035	0.963
18:35000001-35500000	18	35000001	35500000	0.97	1.083
18:35500001-36000000	18	35500001	36000000	0.955	0.996
18:36000001-36500000	18	36000001	36500000	0.918	0.971
18:36500001-37000000	18	36500001	37000000	0.954	0.993
18:37000001-37500000	18	37000001	37500000	1.033	1.032
18:37500001-38000000	18	37500001	38000000	1.091	1.041
18:38000001-38500000	18	38000001	38500000	0.953	1.08
18:38500001-39000000	18	38500001	39000000	0.987	1.009
18:39000001-39500000	18	39000001	39500000	1.044	1.026
18:39500001-40000000	18	39500001	40000000	0.934	0.977
18:40000001-40500000	18	40000001	40500000	1.013	0.977
18:40500001-41000000	18	40500001	41000000	0.919	0.919
18:41000001-41500000	18	41000001	41500000	1.002	0.977
18:41500001-42000000	18	41500001	42000000	0.965	1.003
18:42000001-42500000	18	42000001	42500000	0.897	0.933
18:42500001-43000000	18	42500001	43000000	0.943	1.033
18:43000001-43500000	18	43000001	43500000	0.995	0.958
18:43500001-44000000	18	43500001	44000000	0.991	0.962
18:44000001-44500000	18	44000001	44500000	1.022	1.04
18:44500001-45000000	18	44500001	45000000	0.966	0.992
18:45000001-45500000	18	45000001	45500000	1.07	0.967
18:45500001-46000000	18	45500001	46000000	0.962	1.068
18:46000001-46500000	18	46000001	46500000	0.956	0.921
18:46500001-47000000	18	46500001	47000000	0.942	1.031
18:47000001-47500000	18	47000001	47500000	0.963	0.914
18:48000001-48500000	18	48000001	48500000	1.02	0.953
18:48500001-49000000	18	48500001	49000000	1.039	1.008
18:49000001-49500000	18	49000001	49500000	1.147	1.037
18:49500001-50000000	18	49500001	50000000	0.976	0.946
18:50000001-50500000	18	50000001	50500000	1.045	0.983
18:50500001-51000000	18	50500001	51000000	0.976	0.932
18:51000001-51500000	18	51000001	51500000	0.909	0.945
18:51500001-52000000	18	51500001	52000000	1.043	1.049
18:52000001-52500000	18	52000001	52500000	0.854	1.019
18:53000001-53500000	18	53000001	53500000	1.009	1
18:53500001-54000000	18	53500001	54000000	0.975	1.048
18:54000001-54500000	18	54000001	54500000	0.951	0.901
18:54500001-55000000	18	54500001	55000000	0.969	1.026
18:55000001-55500000	18	55000001	55500000	0.943	1.03
18:55500001-56000000	18	55500001	56000000	1.039	1.084
18:56000001-56500000	18	56000001	56500000	1.027	1.007
18:56500001-57000000	18	56500001	57000000	1.051	0.98
18:57000001-57500000	18	57000001	57500000	1.069	0.961
18:57500001-58000000	18	57500001	58000000	0.971	1.036
18:58000001-58500000	18	58000001	58500000	1.015	1.065
18:58500001-59000000	18	58500001	59000000	1.008	0.991
18:59500001-60000000	18	59500001	60000000	1.011	1.039
18:60000001-60500000	18	60000001	60500000	1.008	1.002
18:60500001-61000000	18	60500001	61000000	0.992	0.946
18:61000001-61500000	18	61000001	61500000	0.956	0.95
18:62000001-62500000	18	62000001	62500000	0.924	0.979
18:62500001-63000000	18	62500001	63000000	1.001	0.887
18:63000001-63500000	18	63000001	63500000	1.002	0.92
18:63500001-64000000	18	63500001	64000000	1.025	1.011
18:64000001-64500000	18	64000001	64500000	1.065	1.01
18:64500001-65000000	18	64500001	65000000	0.951	0.995
18:65000001-65500000	18	65000001	65500000	0.946	0.959
18:65500001-66000000	18	65500001	66000000	1.007	0.947
18:66000001-66500000	18	66000001	66500000	1.018	0.962
18:66500001-67000000	18	66500001	67000000	0.967	0.932
18:67000001-67500000	18	67000001	67500000	1.011	0.949
18:67500001-68000000	18	67500001	68000000	0.918	1.005
18:68000001-68500000	18	68000001	68500000	0.931	0.981
18:68500001-69000000	18	68500001	69000000	0.912	0.984
18:69000001-69500000	18	69000001	69500000	0.983	0.981
18:69500001-70000000	18	69500001	70000000	0.988	0.994
18:70000001-70500000	18	70000001	70500000	0.92	0.95
18:70500001-71000000	18	70500001	71000000	1.109	0.944
18:71000001-71500000	18	71000001	71500000	0.992	0.924
18:71500001-72000000	18	71500001	72000000	0.888	0.93
18:72000001-72500000	18	72000001	72500000	0.987	0.971
18:72500001-73000000	18	72500001	73000000	1.02	0.943
18:73000001-73500000	18	73000001	73500000	0.939	0.953
18:73500001-74000000	18	73500001	74000000	0.958	1.035
18:74000001-74500000	18	74000001	74500000	0.969	0.974
18:74500001-75000000	18	74500001	75000000	0.987	0.956
18:75000001-75500000	18	75000001	75500000	0.937	0.899
18:75500001-76000000	18	75500001	76000000	0.998	1.051
18:76000001-76500000	18	76000001	76500000	1.032	0.879
18:76500001-77000000	18	76500001	77000000	0.976	0.957
18:77500001-78000000	18	77500001	78000000	1.002	0.969
18:78000001-78500000	18	78000001	78500000	0.901	0.945
18:78500001-79000000	18	78500001	79000000	1.007	0.978
18:79000001-79500000	18	79000001	79500000	0.924	0.908
18:79500001-80000000	18	79500001	80000000	0.964	0.959
18:80000001-80373285	18	80000001	80373285	1.029	0.994
19:500001-1000000	19	500001	1000000	0.991	1.001
19:1000001-1500000	19	1000001	1500000	0.875	1.007
19:1500001-2000000	19	1500001	2000000	1.016	0.935
19:2000001-2500000	19	2000001	2500000	0.962	0.972
19:2500001-3000000	19	2500001	3000000	0.928	0.909
19:3000001-3500000	19	3000001	3500000	0.876	0.985
19:3500001-4000000	19	3500001	4000000	1.022	1.022
19:4000001-4500000	19	4000001	4500000	0.871	0.98
19:4500001-5000000	19	4500001	5000000	1	0.984
19:5000001-5500000	19	5000001	5500000	1.037	1.05
19:5500001-6000000	19	5500001	6000000	1.04	1.036
19:6000001-6500000	19	6000001	6500000	0.96	1.073
19:6500001-7000000	19	6500001	7000000	1.074	0.953
19:7500001-8000000	19	7500001	8000000	1.047	0.916
19:9000001-9500000	19	9000001	9500000	1.04	0.957
19:10000001-10500000	19	10000001	10500000	0.948	0.898
19:10500001-11000000	19	10500001	11000000	0.866	0.964
19:11000001-11500000	19	11000001	11500000	1.011	0.861
19:12500001-13000000	19	12500001	13000000	0.939	0.821
19:13500001-14000000	19	13500001	14000000	0.949	1.024
19:14500001-15000000	19	14500001	15000000	0.94	0.919
19:15000001-15500000	19	15000001	15500000	1.007	1.018
19:15500001-16000000	19	15500001	16000000	0.913	1.048
19:16000001-16500000	19	16000001	16500000	0.891	0.936
19:16500001-17000000	19	16500001	17000000	1.044	0.977
19:17000001-17500000	19	17000001	17500000	0.894	0.986
19:17500001-18000000	19	17500001	18000000	1.021	1.151
19:18000001-18500000	19	18000001	18500000	0.973	0.898
19:18500001-19000000	19	18500001	19000000	1.027	0.991
19:19000001-19500000	19	19000001	19500000	0.961	0.932
19:19500001-20000000	19	19500001	20000000	0.954	1.016
19:28000001-28500000	19	28000001	28500000	1.034	1.03
19:28500001-29000000	19	28500001	29000000	1.039	0.987
19:29000001-29500000	19	29000001	29500000	1.07	1.139
19:29500001-30000000	19	29500001	30000000	1.087	1.006
19:30000001-30500000	19	30000001	30500000	1.035	1.04
19:30500001-31000000	19	30500001	31000000	0.975	1.06
19:31000001-31500000	19	31000001	31500000	0.973	1.03
19:31500001-32000000	19	31500001	32000000	1.062	1.032
19:32000001-32500000	19	32000001	32500000	0.903	1.042
19:32500001-33000000	19	32500001	33000000	0.972	1.068
19:33000001-33500000	19	33000001	33500000	1	0.95
19:33500001-34000000	19	33500001	34000000	1.083	0.989
19:34000001-34500000	19	34000001	34500000	0.891	0.968
19:34500001-35000000	19	34500001	35000000	1.181	1.116
19:35000001-35500000	19	35000001	35500000	1.064	0.878
19:35500001-36000000	19	35500001	36000000	0.891	1.038
19:36500001-37000000	19	36500001	37000000	0.9	0.987
19:38000001-38500000	19	38000001	38500000	1.042	1.085
19:38500001-39000000	19	38500001	39000000	0.925	0.984
19:39000001-39500000	19	39000001	39500000	1.037	1.026
19:39500001-40000000	19	39500001	40000000	1.069	1.013
19:40000001-40500000	19	40000001	40500000	1.06	1.009
19:40500001-41000000	19	40500001	41000000	1.015	1.019
19:41000001-41500000	19	41000001	41500000	0.999	0.904
19:41500001-42000000	19	41500001	42000000	1.008	1.082
19:42000001-42500000	19	42000001	42500000	0.995	0.965
19:43500001-44000000	19	43500001	44000000	0.96	0.938
19:44000001-44500000	19	44000001	44500000	1.006	0.961
19:44500001-45000000	19	44500001	45000000	0.929	0.979
19:45000001-45500000	19	45000001	45500000	1.1	1.041
19:45500001-46000000	19	45500001	46000000	1.013	1.028
19:46500001-47000000	19	46500001	47000000	0.99	0.925
19:47000001-47500000	19	47000001	47500000	1.006	0.903
19:48000001-48500000	19	48000001	48500000	0.943	1.025
19:49000001-49500000	19	49000001	49500000	1.014	1.062
19:49500001-50000000	19	49500001	50000000	0.908	0.967
19:50500001-51000000	19	50500001	51000000	1.183	1.172
19:51000001-51500000	19	51000001	51500000	0.991	1.043
19:51500001-52000000	19	51500001	52000000	0.93	0.977
19:52000001-52500000	19	52000001	52500000	1.006	0.943
19:54000001-54500000	19	54000001	54500000	1.049	0.909
19:55000001-55500000	19	55000001	55500000	1.064	1.026
19:55500001-56000000	19	55500001	56000000	1.013	0.968
19:56000001-56500000	19	56000001	56500000	0.939	1
19:57000001-57500000	19	57000001	57500000	0.894	1.047
19:57500001-58000000	19	57500001	58000000	1.009	1.011
19:58000001-58500000	19	58000001	58500000	0.973	1.011
20:1-500000	20	1	500000	0.982	0.96
20:500001-1000000	20	500001	1000000	1.038	0.962
20:1000001-1500000	20	1000001	1500000	0.988	0.926
20:1500001-2000000	20	1500001	2000000	0.947	0.932
20:2000001-2500000	20	2000001	2500000	1.092	1.048
20:2500001-3000000	20	2500001	3000000	1.058	0.965
20:3000001-3500000	20	3000001	3500000	0.956	1.112
20:3500001-4000000	20	3500001	4000000	1.009	1.012
20:4000001-4500000	20	4000001	4500000	1.149	1.017
20:4500001-5000000	20	4500001	5000000	0.932	0.9
20:5000001-5500000	20	5000001	5500000	1.109	1.007
20:6000001-6500000	20	6000001	6500000	1.095	1.008
20:6500001-7000000	20	6500001	7000000	1.07	1.035
20:7000001-7500000	20	7000001	7500000	0.94	1.014
20:7500001-8000000	20	7500001	8000000	1.066	1.035
20:8000001-8500000	20	8000001	8500000	1.079	1.016
20:8500001-9000000	20	8500001	9000000	0.968	0.969
20:9500001-10000000	20	9500001	10000000	0.979	1.007
20:10500001-11000000	20	10500001	11000000	1.068	0.979
20:11000001-11500000	20	11000001	11500000	1.001	1.026
20:11500001-12000000	20	11500001	12000000	0.973	1.01
20:12000001-12500000	20	12000001	12500000	1.161	1.145
20:12500001-13000000	20	12500001	13000000	0.997	1.103
20:13500001-14000000	20	13500001	14000000	0.991	1.043
20:14000001-14500000	20	14000001	14500000	1	1.076
20:14500001-15000000	20	14500001	15000000	1.07	1.005
20:15000001-15500000	20	15000001	15500000	0.985	1.027
20:15500001-16000000	20	15500001	16000000	1.028	1.047
20:16000001-16500000	20	16000001	16500000	0.954	1.025
20:16500001-17000000	20	16500001	17000000	1.06	1.051
20:17000001-17500000	20	17000001	17500000	0.948	1.043
20:17500001-18000000	20	17500001	18000000	0.851	0.892
20:18500001-19000000	20	18500001	19000000	1.008	0.974
20:19000001-19500000	20	19000001	19500000	0.985	1.035
20:19500001-20000000	20	19500001	20000000	0.993	1.021
20:20000001-20500000	20	20000001	20500000	0.941	0.974
20:20500001-21000000	20	20500001	21000000	0.913	0.968
20:21000001-21500000	20	21000001	21500000	0.916	0.958
20:21500001-22000000	20	21500001	22000000	1.113	1.031
20:22500001-23000000	20	22500001	23000000	1.1	1.211
20:23000001-23500000	20	23000001	23500000	1.02	0.928
20:23500001-24000000	20	23500001	24000000	1.108	1.015
20:24500001-25000000	20	24500001	25000000	1.118	1.15
20:25000001-25500000	20	25000001	25500000	0.882	1.099
20:31500001-32000000	20	31500001	32000000	0.982	1.034
20:32000001-32500000	20	32000001	32500000	0.991	0.975
20:32500001-33000000	20	32500001	33000000	0.981	1.016
20:33000001-33500000	20	33000001	33500000	1.06	1.172
20:33500001-34000000	20	33500001	34000000	1.031	0.917
20:34000001-34500000	20	34000001	34500000	1.074	1.011
20:35000001-35500000	20	35000001	35500000	1.119	1.006
20:35500001-36000000	20	35500001	36000000	0.965	0.934
20:36000001-36500000	20	36000001	36500000	1.085	1.07
20:36500001-37000000	20	36500001	37000000	1.165	1.029
20:37000001-37500000	20	37000001	37500000	0.934	0.994
20:37500001-38000000	20	37500001	38000000	1.069	1.077
20:38000001-38500000	20	38000001	38500000	1.035	1.02
20:38500001-39000000	20	38500001	39000000	0.961	1.027
20:39000001-39500000	20	39000001	39500000	1.059	1.044
20:39500001-40000000	20	39500001	40000000	1.01	1.014
20:40000001-40500000	20	40000001	40500000	1.096	1.01
20:40500001-41000000	20	40500001	41000000	1.077	1.027
20:41000001-41500000	20	41000001	41500000	1.016	0.983
20:41500001-42000000	20	41500001	42000000	0.982	1.055
20:42000001-42500000	20	42000001	42500000	0.968	1.09
20:42500001-43000000	20	42500001	43000000	0.98	1.066
20:43000001-43500000	20	43000001	43500000	0.959	1.092
20:43500001-44000000	20	43500001	44000000	1.101	0.977
20:44000001-44500000	20	44000001	44500000	1.039	1.075
20:44500001-45000000	20	44500001	45000000	0.938	0.974
20:45000001-45500000	20	45000001	45500000	0.922	1.017
20:45500001-46000000	20	45500001	46000000	0.999	1.004
20:46000001-46500000	20	46000001	46500000	0.95	1.022
20:46500001-47000000	20	46500001	47000000	0.95	0.959
20:47000001-47500000	20	47000001	47500000	1.007	0.978
20:48000001-48500000	20	48000001	48500000	1.118	1.097
20:48500001-49000000	20	48500001	49000000	0.95	1.026
20:49000001-49500000	20	49000001	49500000	1.084	0.962
20:49500001-50000000	20	49500001	50000000	0.969	0.967
20:50000001-50500000	20	50000001	50500000	0.995	0.909
20:50500001-51000000	20	50500001	51000000	0.98	0.9
20:51000001-51500000	20	51000001	51500000	1.005	0.952
20:51500001-52000000	20	51500001	52000000	1.101	1.117
20:52000001-52500000	20	52000001	52500000	1.007	0.973
20:52500001-53000000	20	52500001	53000000	0.939	1.009
20:53000001-53500000	20	53000001	53500000	1.04	1.053
20:53500001-54000000	20	53500001	54000000	0.922	0.861
20:54000001-54500000	20	54000001	54500000	0.987	1.1
20:54500001-55000000	20	54500001	55000000	0.963	0.976
20:55000001-55500000	20	55000001	55500000	1.099	1.025
20:55500001-56000000	20	55500001	56000000	0.946	1.057
20:56000001-56500000	20	56000001	56500000	0.973	1.059
20:56500001-57000000	20	56500001	57000000	1.07	1.016
20:57500001-58000000	20	57500001	58000000	0.914	1.031
20:58000001-58500000	20	58000001	58500000	1.008	0.941
20:58500001-59000000	20	58500001	59000000	0.928	0.976
20:59000001-59500000	20	59000001	59500000	1.046	1.057
20:59500001-60000000	20	59500001	60000000	0.991	0.982
20:60000001-60500000	20	60000001	60500000	0.973	0.904
20:60500001-61000000	20	60500001	61000000	1.088	1.032
20:61000001-61500000	20	61000001	61500000	1.12	1.02
20:61500001-62000000	20	61500001	62000000	1.111	1.057
20:62000001-62500000	20	62000001	62500000	1.061	0.992
20:62500001-63000000	20	62500001	63000000	0.887	0.841
20:63000001-63500000	20	63000001	63500000	1.152	0.972
20:64000001-64444167	20	64000001	64444167	1.265	1.169
21:14000001-14500000	21	14000001	14500000	1.012	0.912
21:14500001-15000000	21	14500001	15000000	0.974	1.001
21:15000001-15500000	21	15000001	15500000	1.106	0.952
21:15500001-16000000	21	15500001	16000000	1.07	0.944
21:16000001-16500000	21	16000001	16500000	1.022	0.993
21:17000001-17500000	21	17000001	17500000	0.986	1.065
21:17500001-18000000	21	17500001	18000000	1.062	0.936
21:18000001-18500000	21	18000001	18500000	0.988	1.036
21:18500001-19000000	21	18500001	19000000	0.982	0.991
21:19000001-19500000	21	19000001	19500000	1.008	0.952
21:19500001-20000000	21	19500001	20000000	0.98	1.065
21:20000001-20500000	21	20000001	20500000	0.973	0.958
21:20500001-21000000	21	20500001	21000000	0.968	0.976
21:21000001-21500000	21	21000001	21500000	1.014	1.031
21:21500001-22000000	21	21500001	22000000	0.987	0.981
21:22000001-22500000	21	22000001	22500000	1.012	0.933
21:22500001-23000000	21	22500001	23000000	1.012	0.966
21:23000001-23500000	21	23000001	23500000	0.902	1.009
21:23500001-24000000	21	23500001	24000000	1.038	0.932
21:24000001-24500000	21	24000001	24500000	0.946	1.066
21:24500001-25000000	21	24500001	25000000	0.979	1
21:25000001-25500000	21	25000001	25500000	0.874	1.018
21:25500001-26000000	21	25500001	26000000	0.929	0.896
21:26000001-26500000	21	26000001	26500000	0.964	1.034
21:26500001-27000000	21	26500001	27000000	0.942	0.953
21:27000001-27500000	21	27000001	27500000	0.978	1.02
21:27500001-28000000	21	27500001	28000000	0.925	1.002
21:28000001-28500000	21	28000001	28500000	0.938	1.106
21:28500001-29000000	21	28500001	29000000	0.971	1.005
21:29000001-29500000	21	29000001	29500000	0.893	0.859
21:29500001-30000000	21	29500001	30000000	1.046	0.99
21:30000001-30500000	21	30000001	30500000	0.997	0.977
21:30500001-31000000	21	30500001	31000000	1.025	1.043
21:31000001-31500000	21	31000001	31500000	1.034	1.069
21:31500001-32000000	21	31500001	32000000	1.152	1.078
21:32500001-33000000	21	32500001	33000000	1.084	0.938
21:33000001-33500000	21	33000001	33500000	0.92	0.854
21:33500001-34000000	21	33500001	34000000	0.949	0.94
21:34000001-34500000	21	34000001	34500000	0.995	1.015
21:34500001-35000000	21	34500001	35000000	0.919	0.926
21:35000001-35500000	21	35000001	35500000	1.016	1.009
21:36000001-36500000	21	36000001	36500000	0.861	0.956
