feature	chromosome	start	end	SLX-16150.D709tp_D502tp.HC22VBBXY.s_3.r_1	SLX-17921.D710tp_D503tp.H5J55BBXY.s_8.r_1
15:96500001-97000000	15	96500001	97000000	1.057	1.013
15:97000001-97500000	15	97000001	97500000	0.967	1.008
15:97500001-98000000	15	97500001	98000000	1.083	1.022
15:98000001-98500000	15	98000001	98500000	0.948	1.084
15:98500001-99000000	15	98500001	99000000	1.002	0.835
15:99000001-99500000	15	99000001	99500000	1.095	0.995
15:99500001-100000000	15	99500001	100000000	0.886	0.898
15:100000001-100500000	15	100000001	100500000	1.042	1.14
15:100500001-101000000	15	100500001	101000000	1.037	1.002
15:101000001-101500000	15	101000001	101500000	0.942	0.901
16:1-500000	16	1	500000	0.982	0.944
16:500001-1000000	16	500001	1000000	1.025	0.961
16:1000001-1500000	16	1000001	1500000	1.016	1.041
16:1500001-2000000	16	1500001	2000000	1.124	0.843
16:2000001-2500000	16	2000001	2500000	1.017	0.991
16:3500001-4000000	16	3500001	4000000	0.906	0.884
16:4000001-4500000	16	4000001	4500000	1.031	1.003
16:4500001-5000000	16	4500001	5000000	0.978	0.907
16:5500001-6000000	16	5500001	6000000	0.982	0.987
16:6000001-6500000	16	6000001	6500000	1.022	0.952
16:6500001-7000000	16	6500001	7000000	1.002	1.008
16:7000001-7500000	16	7000001	7500000	1.04	0.947
16:7500001-8000000	16	7500001	8000000	0.951	1.016
16:8000001-8500000	16	8000001	8500000	1.065	0.959
16:8500001-9000000	16	8500001	9000000	0.86	1.024
16:9000001-9500000	16	9000001	9500000	1.003	0.958
16:9500001-10000000	16	9500001	10000000	0.991	1.035
16:10000001-10500000	16	10000001	10500000	1.012	1.051
16:11000001-11500000	16	11000001	11500000	0.921	0.987
16:11500001-12000000	16	11500001	12000000	0.871	0.974
16:12000001-12500000	16	12000001	12500000	1.042	1.058
16:12500001-13000000	16	12500001	13000000	0.977	0.99
16:13000001-13500000	16	13000001	13500000	1.039	1.018
16:13500001-14000000	16	13500001	14000000	1.091	1.049
16:14000001-14500000	16	14000001	14500000	0.951	1.055
16:15500001-16000000	16	15500001	16000000	0.92	0.996
16:17000001-17500000	16	17000001	17500000	0.935	1.074
16:17500001-18000000	16	17500001	18000000	1.116	1.104
16:19000001-19500000	16	19000001	19500000	0.981	1.006
16:19500001-20000000	16	19500001	20000000	0.936	0.988
16:20000001-20500000	16	20000001	20500000	1.134	0.998
16:22000001-22500000	16	22000001	22500000	0.984	0.943
16:23000001-23500000	16	23000001	23500000	1.014	1.064
16:23500001-24000000	16	23500001	24000000	0.834	0.926
16:24000001-24500000	16	24000001	24500000	1.061	1.02
16:24500001-25000000	16	24500001	25000000	0.933	0.94
16:25000001-25500000	16	25000001	25500000	1.111	1.033
16:25500001-26000000	16	25500001	26000000	0.904	0.985
16:26000001-26500000	16	26000001	26500000	1.075	1.111
16:26500001-27000000	16	26500001	27000000	0.971	1.113
16:27000001-27500000	16	27000001	27500000	0.931	1.016
16:27500001-28000000	16	27500001	28000000	1.083	0.996
16:30500001-31000000	16	30500001	31000000	0.958	0.877
16:31000001-31500000	16	31000001	31500000	1.009	0.948
16:46500001-47000000	16	46500001	47000000	0.977	0.853
16:47000001-47500000	16	47000001	47500000	1.037	0.899
16:47500001-48000000	16	47500001	48000000	1.005	0.889
16:48000001-48500000	16	48000001	48500000	1.048	0.83
16:48500001-49000000	16	48500001	49000000	1.008	0.9
16:49000001-49500000	16	49000001	49500000	1.097	0.992
16:49500001-50000000	16	49500001	50000000	1.014	1.038
16:50000001-50500000	16	50000001	50500000	0.92	0.864
16:50500001-51000000	16	50500001	51000000	1.007	0.861
16:51000001-51500000	16	51000001	51500000	1.148	0.946
16:51500001-52000000	16	51500001	52000000	0.954	0.9
16:52000001-52500000	16	52000001	52500000	0.956	0.843
16:52500001-53000000	16	52500001	53000000	1.055	0.883
16:53000001-53500000	16	53000001	53500000	0.881	0.896
16:53500001-54000000	16	53500001	54000000	0.881	0.841
16:54000001-54500000	16	54000001	54500000	1.089	0.931
16:54500001-55000000	16	54500001	55000000	1.061	0.952
16:55000001-55500000	16	55000001	55500000	1.035	0.948
16:55500001-56000000	16	55500001	56000000	0.95	0.857
16:56000001-56500000	16	56000001	56500000	0.957	0.888
16:56500001-57000000	16	56500001	57000000	0.966	0.941
16:57000001-57500000	16	57000001	57500000	0.943	0.778
16:57500001-58000000	16	57500001	58000000	0.983	0.875
16:58000001-58500000	16	58000001	58500000	0.872	0.979
16:58500001-59000000	16	58500001	59000000	0.982	0.918
16:59000001-59500000	16	59000001	59500000	1.066	0.924
16:59500001-60000000	16	59500001	60000000	1.053	0.887
16:60500001-61000000	16	60500001	61000000	1.129	0.898
16:61000001-61500000	16	61000001	61500000	0.989	0.885
16:61500001-62000000	16	61500001	62000000	1.002	0.906
16:62000001-62500000	16	62000001	62500000	0.952	0.911
16:62500001-63000000	16	62500001	63000000	1.037	0.834
16:63000001-63500000	16	63000001	63500000	1.028	0.872
16:63500001-64000000	16	63500001	64000000	1.066	0.828
16:64000001-64500000	16	64000001	64500000	0.932	0.922
16:64500001-65000000	16	64500001	65000000	0.985	0.856
16:65000001-65500000	16	65000001	65500000	1.051	0.839
16:66000001-66500000	16	66000001	66500000	1.035	0.914
16:66500001-67000000	16	66500001	67000000	0.953	0.832
16:67000001-67500000	16	67000001	67500000	1.046	0.867
16:68000001-68500000	16	68000001	68500000	1.024	0.794
16:68500001-69000000	16	68500001	69000000	1.028	1.044
16:69500001-70000000	16	69500001	70000000	0.957	0.832
16:71500001-72000000	16	71500001	72000000	0.924	0.92
16:72000001-72500000	16	72000001	72500000	1.012	0.872
16:72500001-73000000	16	72500001	73000000	1.067	0.917
16:73500001-74000000	16	73500001	74000000	1.063	0.892
16:74000001-74500000	16	74000001	74500000	0.973	0.899
16:74500001-75000000	16	74500001	75000000	0.976	0.823
16:75000001-75500000	16	75000001	75500000	0.992	0.867
16:75500001-76000000	16	75500001	76000000	1.046	0.885
16:76000001-76500000	16	76000001	76500000	0.99	0.921
16:76500001-77000000	16	76500001	77000000	1.053	0.861
16:77000001-77500000	16	77000001	77500000	1.079	0.838
16:77500001-78000000	16	77500001	78000000	0.951	0.878
16:78000001-78500000	16	78000001	78500000	1.013	0.888
16:78500001-79000000	16	78500001	79000000	1.086	0.948
16:79000001-79500000	16	79000001	79500000	1.019	0.905
16:79500001-80000000	16	79500001	80000000	0.957	0.902
16:80000001-80500000	16	80000001	80500000	0.935	0.962
16:80500001-81000000	16	80500001	81000000	1.061	0.967
16:81000001-81500000	16	81000001	81500000	0.95	0.902
16:81500001-82000000	16	81500001	82000000	0.995	0.946
16:82500001-83000000	16	82500001	83000000	1.128	0.942
16:83000001-83500000	16	83000001	83500000	0.899	0.923
16:83500001-84000000	16	83500001	84000000	0.907	0.85
16:84000001-84500000	16	84000001	84500000	0.998	0.89
16:84500001-85000000	16	84500001	85000000	0.901	0.783
16:85000001-85500000	16	85000001	85500000	0.974	0.897
16:85500001-86000000	16	85500001	86000000	0.873	0.809
16:86000001-86500000	16	86000001	86500000	1.024	0.97
16:86500001-87000000	16	86500001	87000000	0.925	0.937
16:87000001-87500000	16	87000001	87500000	0.944	0.933
16:87500001-88000000	16	87500001	88000000	1.119	0.995
16:88500001-89000000	16	88500001	89000000	0.928	0.822
16:89000001-89500000	16	89000001	89500000	0.956	0.901
16:89500001-90000000	16	89500001	90000000	0.816	0.9
17:500001-1000000	17	500001	1000000	1.045	0.882
17:1000001-1500000	17	1000001	1500000	1.136	1.107
17:1500001-2000000	17	1500001	2000000	0.94	0.918
17:2000001-2500000	17	2000001	2500000	0.92	0.838
17:2500001-3000000	17	2500001	3000000	1.248	0.931
17:3500001-4000000	17	3500001	4000000	1.06	1.037
17:4000001-4500000	17	4000001	4500000	0.938	0.879
17:4500001-5000000	17	4500001	5000000	0.929	0.954
17:5000001-5500000	17	5000001	5500000	1.101	0.938
17:5500001-6000000	17	5500001	6000000	1.081	0.921
17:6000001-6500000	17	6000001	6500000	1.167	1.038
17:6500001-7000000	17	6500001	7000000	0.975	0.925
17:7000001-7500000	17	7000001	7500000	1.115	0.905
17:7500001-8000000	17	7500001	8000000	0.885	0.844
17:8000001-8500000	17	8000001	8500000	0.982	0.876
17:8500001-9000000	17	8500001	9000000	1.033	0.981
17:9000001-9500000	17	9000001	9500000	1.026	0.908
17:9500001-10000000	17	9500001	10000000	1.09	0.939
17:10000001-10500000	17	10000001	10500000	1.023	0.975
17:10500001-11000000	17	10500001	11000000	0.991	0.839
17:11000001-11500000	17	11000001	11500000	1.005	0.88
17:11500001-12000000	17	11500001	12000000	1.004	0.961
17:12000001-12500000	17	12000001	12500000	1.026	0.815
17:12500001-13000000	17	12500001	13000000	0.987	0.929
17:13000001-13500000	17	13000001	13500000	1.026	0.774
17:13500001-14000000	17	13500001	14000000	1.088	0.867
17:14500001-15000000	17	14500001	15000000	0.963	0.893
17:15000001-15500000	17	15000001	15500000	1.117	0.967
17:16000001-16500000	17	16000001	16500000	0.954	0.861
17:17000001-17500000	17	17000001	17500000	1.024	0.961
17:17500001-18000000	17	17500001	18000000	1.07	0.848
17:21000001-21500000	17	21000001	21500000	1.054	0.905
17:27000001-27500000	17	27000001	27500000	1.024	1.029
17:27500001-28000000	17	27500001	28000000	1.006	0.974
17:28000001-28500000	17	28000001	28500000	0.93	0.944
17:28500001-29000000	17	28500001	29000000	0.993	0.942
17:29000001-29500000	17	29000001	29500000	0.934	1.019
17:29500001-30000000	17	29500001	30000000	0.93	0.898
17:30000001-30500000	17	30000001	30500000	0.957	0.865
17:31000001-31500000	17	31000001	31500000	0.927	0.969
17:31500001-32000000	17	31500001	32000000	1.024	0.916
17:32500001-33000000	17	32500001	33000000	1.083	0.928
17:33000001-33500000	17	33000001	33500000	1.09	1.034
17:33500001-34000000	17	33500001	34000000	1.005	0.962
17:34000001-34500000	17	34000001	34500000	1.088	1.041
17:34500001-35000000	17	34500001	35000000	1.096	0.927
17:35000001-35500000	17	35000001	35500000	1.021	0.984
17:36500001-37000000	17	36500001	37000000	1.058	0.955
17:37000001-37500000	17	37000001	37500000	1.016	0.87
17:38500001-39000000	17	38500001	39000000	1.114	0.877
17:39000001-39500000	17	39000001	39500000	0.989	0.889
17:39500001-40000000	17	39500001	40000000	0.957	0.896
17:40000001-40500000	17	40000001	40500000	0.967	0.837
17:40500001-41000000	17	40500001	41000000	0.969	0.891
17:41000001-41500000	17	41000001	41500000	1.122	0.99
17:41500001-42000000	17	41500001	42000000	1.11	0.946
17:42000001-42500000	17	42000001	42500000	1.009	0.926
17:42500001-43000000	17	42500001	43000000	0.962	0.868
17:44000001-44500000	17	44000001	44500000	0.9	1.017
17:44500001-45000000	17	44500001	45000000	1.027	1.024
17:45000001-45500000	17	45000001	45500000	0.899	0.978
17:45500001-46000000	17	45500001	46000000	1.312	1.157
17:47500001-48000000	17	47500001	48000000	1.134	1.144
17:48000001-48500000	17	48000001	48500000	1.067	0.891
17:48500001-49000000	17	48500001	49000000	0.997	1.083
17:49000001-49500000	17	49000001	49500000	1.027	1.061
17:49500001-50000000	17	49500001	50000000	1.051	1.039
17:50000001-50500000	17	50000001	50500000	0.811	0.912
17:50500001-51000000	17	50500001	51000000	1.054	0.972
17:51000001-51500000	17	51000001	51500000	0.879	0.991
17:51500001-52000000	17	51500001	52000000	1.074	1.045
17:52000001-52500000	17	52000001	52500000	1.063	1.072
17:52500001-53000000	17	52500001	53000000	0.924	0.948
17:53500001-54000000	17	53500001	54000000	0.99	0.988
17:54000001-54500000	17	54000001	54500000	1.042	0.997
17:55000001-55500000	17	55000001	55500000	0.979	1.012
17:55500001-56000000	17	55500001	56000000	0.971	1.028
17:56000001-56500000	17	56000001	56500000	1.099	1.186
17:56500001-57000000	17	56500001	57000000	1.083	0.956
17:57000001-57500000	17	57000001	57500000	1.02	0.974
17:57500001-58000000	17	57500001	58000000	1.015	0.911
17:58000001-58500000	17	58000001	58500000	0.979	0.995
17:58500001-59000000	17	58500001	59000000	1.008	1.023
17:59500001-60000000	17	59500001	60000000	0.904	0.869
17:60500001-61000000	17	60500001	61000000	0.926	1.028
17:61000001-61500000	17	61000001	61500000	1.051	0.959
17:61500001-62000000	17	61500001	62000000	0.984	0.92
17:62500001-63000000	17	62500001	63000000	1.008	1.043
17:63500001-64000000	17	63500001	64000000	1.098	0.894
17:64000001-64500000	17	64000001	64500000	0.815	0.891
17:65000001-65500000	17	65000001	65500000	1.01	0.97
17:66000001-66500000	17	66000001	66500000	1.023	0.879
17:66500001-67000000	17	66500001	67000000	0.997	1.053
17:67000001-67500000	17	67000001	67500000	1.012	0.942
17:67500001-68000000	17	67500001	68000000	1.011	0.947
17:68500001-69000000	17	68500001	69000000	0.875	1.013
17:69000001-69500000	17	69000001	69500000	0.937	0.972
17:69500001-70000000	17	69500001	70000000	1.024	1.013
17:70000001-70500000	17	70000001	70500000	1.037	0.949
17:70500001-71000000	17	70500001	71000000	1.004	1.02
17:71000001-71500000	17	71000001	71500000	0.962	0.984
17:71500001-72000000	17	71500001	72000000	0.913	1.068
17:72500001-73000000	17	72500001	73000000	0.994	1.031
17:73000001-73500000	17	73000001	73500000	1.002	1.124
17:73500001-74000000	17	73500001	74000000	1.103	1.155
17:74000001-74500000	17	74000001	74500000	1.138	1.071
17:74500001-75000000	17	74500001	75000000	1.042	0.961
17:75000001-75500000	17	75000001	75500000	1.013	0.93
17:75500001-76000000	17	75500001	76000000	0.893	1.033
17:76000001-76500000	17	76000001	76500000	0.91	0.89
17:76500001-77000000	17	76500001	77000000	1.025	0.942
17:77000001-77500000	17	77000001	77500000	1.033	0.925
17:77500001-78000000	17	77500001	78000000	1.039	0.942
17:78000001-78500000	17	78000001	78500000	1.016	0.987
17:78500001-79000000	17	78500001	79000000	1.009	0.988
17:79000001-79500000	17	79000001	79500000	1.062	1.045
17:79500001-80000000	17	79500001	80000000	0.931	1.037
17:80000001-80500000	17	80000001	80500000	0.951	0.9
17:81000001-81500000	17	81000001	81500000	0.999	0.953
17:81500001-82000000	17	81500001	82000000	0.963	0.952
17:82000001-82500000	17	82000001	82500000	0.987	0.916
17:82500001-83000000	17	82500001	83000000	1.025	0.903
17:83000001-83257441	17	83000001	83257441	1.147	1.072
18:1-500000	18	1	500000	0.963	1.057
18:500001-1000000	18	500001	1000000	0.987	1.079
18:1000001-1500000	18	1000001	1500000	0.996	1.109
18:1500001-2000000	18	1500001	2000000	0.973	1.074
18:2000001-2500000	18	2000001	2500000	1.013	1.034
18:3000001-3500000	18	3000001	3500000	0.906	1.019
18:3500001-4000000	18	3500001	4000000	0.901	0.968
18:4000001-4500000	18	4000001	4500000	1.014	1.016
18:4500001-5000000	18	4500001	5000000	0.958	1.03
18:5000001-5500000	18	5000001	5500000	1.09	1.041
18:5500001-6000000	18	5500001	6000000	0.859	1.027
18:6000001-6500000	18	6000001	6500000	1.009	1.063
18:6500001-7000000	18	6500001	7000000	0.938	0.984
18:7000001-7500000	18	7000001	7500000	1.128	1.071
18:7500001-8000000	18	7500001	8000000	1.147	1.012
18:9000001-9500000	18	9000001	9500000	0.819	0.919
18:9500001-10000000	18	9500001	10000000	0.883	0.935
18:10000001-10500000	18	10000001	10500000	0.961	1.05
18:10500001-11000000	18	10500001	11000000	1.028	1.003
18:11000001-11500000	18	11000001	11500000	1.087	1.051
18:11500001-12000000	18	11500001	12000000	1.094	1.071
18:12500001-13000000	18	12500001	13000000	1.077	0.93
18:13000001-13500000	18	13000001	13500000	1.088	0.943
18:13500001-14000000	18	13500001	14000000	0.976	0.997
18:21000001-21500000	18	21000001	21500000	1.081	0.959
18:21500001-22000000	18	21500001	22000000	0.983	0.916
18:22000001-22500000	18	22000001	22500000	1.008	0.965
18:22500001-23000000	18	22500001	23000000	1.03	1.059
18:23000001-23500000	18	23000001	23500000	0.931	0.961
18:23500001-24000000	18	23500001	24000000	0.955	0.933
18:24000001-24500000	18	24000001	24500000	0.981	0.935
18:24500001-25000000	18	24500001	25000000	1.128	1.05
18:25000001-25500000	18	25000001	25500000	0.979	0.973
18:25500001-26000000	18	25500001	26000000	1.176	0.983
18:26000001-26500000	18	26000001	26500000	0.97	0.946
18:26500001-27000000	18	26500001	27000000	1.065	0.959
18:27000001-27500000	18	27000001	27500000	1.073	1.028
18:27500001-28000000	18	27500001	28000000	1.017	0.989
18:28000001-28500000	18	28000001	28500000	1	0.98
18:28500001-29000000	18	28500001	29000000	1.07	1.101
18:29000001-29500000	18	29000001	29500000	1.042	0.976
18:29500001-30000000	18	29500001	30000000	1.046	0.909
18:30000001-30500000	18	30000001	30500000	0.968	0.989
18:30500001-31000000	18	30500001	31000000	0.969	0.992
18:31000001-31500000	18	31000001	31500000	0.962	1.002
18:31500001-32000000	18	31500001	32000000	1.052	0.949
18:32000001-32500000	18	32000001	32500000	0.979	1.022
18:32500001-33000000	18	32500001	33000000	0.959	0.965
18:33000001-33500000	18	33000001	33500000	1.093	1.044
18:33500001-34000000	18	33500001	34000000	0.985	1.053
18:34000001-34500000	18	34000001	34500000	1.096	1.021
18:35000001-35500000	18	35000001	35500000	0.813	0.935
18:35500001-36000000	18	35500001	36000000	1.067	0.987
18:36000001-36500000	18	36000001	36500000	0.874	0.979
18:36500001-37000000	18	36500001	37000000	0.961	0.939
18:37000001-37500000	18	37000001	37500000	1.036	1.068
18:37500001-38000000	18	37500001	38000000	1.135	0.973
18:38000001-38500000	18	38000001	38500000	0.994	0.975
18:38500001-39000000	18	38500001	39000000	1.053	1.023
18:39000001-39500000	18	39000001	39500000	1.005	0.953
18:39500001-40000000	18	39500001	40000000	1.106	1.011
18:40000001-40500000	18	40000001	40500000	1.019	1.059
18:40500001-41000000	18	40500001	41000000	1.019	1.012
18:41000001-41500000	18	41000001	41500000	1.007	0.936
18:41500001-42000000	18	41500001	42000000	1.029	1.031
18:42000001-42500000	18	42000001	42500000	1.061	0.999
18:42500001-43000000	18	42500001	43000000	1.023	1.011
18:43000001-43500000	18	43000001	43500000	1.217	0.973
18:43500001-44000000	18	43500001	44000000	1.09	0.967
18:44000001-44500000	18	44000001	44500000	1.177	0.967
18:44500001-45000000	18	44500001	45000000	0.903	1.015
18:45000001-45500000	18	45000001	45500000	1.127	1.093
18:45500001-46000000	18	45500001	46000000	1.046	1.143
18:46000001-46500000	18	46000001	46500000	0.896	0.944
18:46500001-47000000	18	46500001	47000000	1.035	1.016
18:47000001-47500000	18	47000001	47500000	1.067	0.997
18:48000001-48500000	18	48000001	48500000	1.095	0.895
18:48500001-49000000	18	48500001	49000000	1.039	1.043
18:49000001-49500000	18	49000001	49500000	1.067	0.967
18:49500001-50000000	18	49500001	50000000	0.991	1.025
18:50000001-50500000	18	50000001	50500000	1.07	1.054
18:50500001-51000000	18	50500001	51000000	1.044	0.96
18:51000001-51500000	18	51000001	51500000	0.917	1.066
18:51500001-52000000	18	51500001	52000000	1.005	1.024
