feature	chromosome	start	end	SLX-17921.D706tp_D503tp.H5J55BBXY.s_8.r_1	SLX-16150.D706tp_D502tp.HC22VBBXY.s_3.r_1
4:186500001-187000000	4	186500001	187000000	0.915	1.007
4:187000001-187500000	4	187000001	187500000	1.044	0.913
4:187500001-188000000	4	187500001	188000000	0.958	0.921
4:188500001-189000000	4	188500001	189000000	0.997	0.928
4:189000001-189500000	4	189000001	189500000	0.977	0.954
5:500001-1000000	5	500001	1000000	1.06	1.001
5:1000001-1500000	5	1000001	1500000	1.046	1.073
5:1500001-2000000	5	1500001	2000000	1.119	1.033
5:2000001-2500000	5	2000001	2500000	1.06	0.972
5:2500001-3000000	5	2500001	3000000	0.963	0.931
5:3000001-3500000	5	3000001	3500000	1.081	0.931
5:4000001-4500000	5	4000001	4500000	0.929	1.042
5:4500001-5000000	5	4500001	5000000	0.889	1.021
5:5500001-6000000	5	5500001	6000000	0.942	0.99
5:6000001-6500000	5	6000001	6500000	0.886	0.972
5:6500001-7000000	5	6500001	7000000	1.012	0.977
5:7000001-7500000	5	7000001	7500000	1.009	1
5:7500001-8000000	5	7500001	8000000	0.978	1.001
5:8000001-8500000	5	8000001	8500000	0.955	1.027
5:9000001-9500000	5	9000001	9500000	1.136	0.973
5:9500001-10000000	5	9500001	10000000	1.108	0.993
5:10000001-10500000	5	10000001	10500000	0.943	0.931
5:10500001-11000000	5	10500001	11000000	1.036	0.922
5:11000001-11500000	5	11000001	11500000	0.997	1.101
5:11500001-12000000	5	11500001	12000000	1.022	1.011
5:12000001-12500000	5	12000001	12500000	0.995	1.015
5:12500001-13000000	5	12500001	13000000	0.959	0.979
5:13000001-13500000	5	13000001	13500000	1.005	0.959
5:13500001-14000000	5	13500001	14000000	1.028	0.949
5:14000001-14500000	5	14000001	14500000	1.018	0.981
5:14500001-15000000	5	14500001	15000000	1.055	0.971
5:15000001-15500000	5	15000001	15500000	1.149	1.132
5:15500001-16000000	5	15500001	16000000	1.041	1.015
5:16000001-16500000	5	16000001	16500000	1.098	0.938
5:16500001-17000000	5	16500001	17000000	1.037	1.07
5:17000001-17500000	5	17000001	17500000	1.005	0.934
5:17500001-18000000	5	17500001	18000000	1.014	1.042
5:18000001-18500000	5	18000001	18500000	1.012	1.119
5:18500001-19000000	5	18500001	19000000	0.934	0.941
5:19000001-19500000	5	19000001	19500000	0.972	0.953
5:19500001-20000000	5	19500001	20000000	1.107	0.913
5:20000001-20500000	5	20000001	20500000	1.001	1.086
5:21500001-22000000	5	21500001	22000000	1.013	0.961
5:22000001-22500000	5	22000001	22500000	0.923	0.978
5:22500001-23000000	5	22500001	23000000	0.949	0.977
5:23000001-23500000	5	23000001	23500000	1.022	0.872
5:23500001-24000000	5	23500001	24000000	0.944	0.918
5:24000001-24500000	5	24000001	24500000	0.973	0.861
5:24500001-25000000	5	24500001	25000000	0.934	0.974
5:25000001-25500000	5	25000001	25500000	0.954	0.953
5:25500001-26000000	5	25500001	26000000	0.994	0.976
5:26000001-26500000	5	26000001	26500000	1.015	0.891
5:26500001-27000000	5	26500001	27000000	0.969	0.903
5:27000001-27500000	5	27000001	27500000	0.957	0.986
5:27500001-28000000	5	27500001	28000000	0.937	0.898
5:28000001-28500000	5	28000001	28500000	0.824	1.026
5:28500001-29000000	5	28500001	29000000	0.921	0.918
5:29000001-29500000	5	29000001	29500000	0.975	0.949
5:29500001-30000000	5	29500001	30000000	1.112	0.939
5:30000001-30500000	5	30000001	30500000	1.126	0.977
5:30500001-31000000	5	30500001	31000000	1.097	1.05
5:31000001-31500000	5	31000001	31500000	1.033	1.004
5:31500001-32000000	5	31500001	32000000	1.037	1.218
5:32000001-32500000	5	32000001	32500000	0.852	1.033
5:33000001-33500000	5	33000001	33500000	0.948	1.088
5:33500001-34000000	5	33500001	34000000	1.033	1.012
5:34500001-35000000	5	34500001	35000000	0.898	1.018
5:35000001-35500000	5	35000001	35500000	1.021	1.011
5:35500001-36000000	5	35500001	36000000	0.999	1.041
5:36000001-36500000	5	36000001	36500000	0.924	0.953
5:36500001-37000000	5	36500001	37000000	0.928	0.999
5:37500001-38000000	5	37500001	38000000	1.056	1.037
5:38000001-38500000	5	38000001	38500000	1.144	1.06
5:38500001-39000000	5	38500001	39000000	1.039	1.003
5:39000001-39500000	5	39000001	39500000	1.101	0.936
5:39500001-40000000	5	39500001	40000000	1.049	1.02
5:40000001-40500000	5	40000001	40500000	0.892	0.919
5:40500001-41000000	5	40500001	41000000	1.038	0.994
5:41000001-41500000	5	41000001	41500000	1.102	0.986
5:41500001-42000000	5	41500001	42000000	1.021	1.015
5:42000001-42500000	5	42000001	42500000	1.185	1.036
5:42500001-43000000	5	42500001	43000000	0.953	1.086
5:43000001-43500000	5	43000001	43500000	1.113	1.002
5:43500001-44000000	5	43500001	44000000	1.135	0.993
5:44000001-44500000	5	44000001	44500000	1.019	0.987
5:44500001-45000000	5	44500001	45000000	1.034	1.026
5:45000001-45500000	5	45000001	45500000	1.111	1.137
5:50500001-51000000	5	50500001	51000000	1.105	1.021
5:51000001-51500000	5	51000001	51500000	1.069	1.011
5:51500001-52000000	5	51500001	52000000	0.975	1.079
5:52000001-52500000	5	52000001	52500000	0.989	1.013
5:52500001-53000000	5	52500001	53000000	0.953	0.968
5:53000001-53500000	5	53000001	53500000	0.984	1.053
5:53500001-54000000	5	53500001	54000000	1.144	1.205
5:54000001-54500000	5	54000001	54500000	0.878	0.993
5:54500001-55000000	5	54500001	55000000	0.881	0.953
5:55000001-55500000	5	55000001	55500000	0.913	0.98
5:55500001-56000000	5	55500001	56000000	0.939	0.919
5:56000001-56500000	5	56000001	56500000	0.942	0.979
5:56500001-57000000	5	56500001	57000000	1.003	1.01
5:57000001-57500000	5	57000001	57500000	1.094	0.97
5:57500001-58000000	5	57500001	58000000	1.038	1.068
5:58000001-58500000	5	58000001	58500000	0.921	1.011
5:58500001-59000000	5	58500001	59000000	0.998	1.071
5:59000001-59500000	5	59000001	59500000	1.005	1.004
5:59500001-60000000	5	59500001	60000000	1.012	1.025
5:60000001-60500000	5	60000001	60500000	1.064	1.074
5:61000001-61500000	5	61000001	61500000	0.934	0.977
5:61500001-62000000	5	61500001	62000000	1.025	1.019
5:62000001-62500000	5	62000001	62500000	1.054	0.999
5:62500001-63000000	5	62500001	63000000	0.937	1.01
5:63000001-63500000	5	63000001	63500000	0.96	1.008
5:63500001-64000000	5	63500001	64000000	1.013	1.009
5:64000001-64500000	5	64000001	64500000	1.05	1.028
5:64500001-65000000	5	64500001	65000000	1.089	1.031
5:65000001-65500000	5	65000001	65500000	0.878	1.016
5:65500001-66000000	5	65500001	66000000	0.91	0.884
5:66500001-67000000	5	66500001	67000000	0.986	0.936
5:67000001-67500000	5	67000001	67500000	0.973	1.028
5:67500001-68000000	5	67500001	68000000	1.197	1.153
5:68000001-68500000	5	68000001	68500000	0.98	1.057
5:68500001-69000000	5	68500001	69000000	1.203	1.089
5:69000001-69500000	5	69000001	69500000	0.936	0.991
5:71500001-72000000	5	71500001	72000000	1.158	1.042
5:72000001-72500000	5	72000001	72500000	1.094	1.001
5:72500001-73000000	5	72500001	73000000	1.027	1.085
5:73000001-73500000	5	73000001	73500000	1.048	1.017
5:74000001-74500000	5	74000001	74500000	0.945	0.926
5:74500001-75000000	5	74500001	75000000	0.988	1.064
5:75000001-75500000	5	75000001	75500000	1.075	0.975
5:75500001-76000000	5	75500001	76000000	1.028	1.051
5:76000001-76500000	5	76000001	76500000	1.056	1.059
5:76500001-77000000	5	76500001	77000000	0.957	0.986
5:77000001-77500000	5	77000001	77500000	1.043	0.984
5:77500001-78000000	5	77500001	78000000	0.963	0.994
5:78000001-78500000	5	78000001	78500000	1.084	1.006
5:78500001-79000000	5	78500001	79000000	1.081	1.001
5:79500001-80000000	5	79500001	80000000	1.036	1.012
5:80000001-80500000	5	80000001	80500000	0.954	0.948
5:81000001-81500000	5	81000001	81500000	1.036	1.016
5:81500001-82000000	5	81500001	82000000	0.96	0.932
5:82000001-82500000	5	82000001	82500000	1.032	1.053
5:82500001-83000000	5	82500001	83000000	1.187	0.979
5:83000001-83500000	5	83000001	83500000	1.058	1.06
5:83500001-84000000	5	83500001	84000000	1.077	1.057
5:84000001-84500000	5	84000001	84500000	1.042	1.011
5:84500001-85000000	5	84500001	85000000	0.973	0.995
5:85000001-85500000	5	85000001	85500000	1.03	0.978
5:85500001-86000000	5	85500001	86000000	0.942	0.986
5:86000001-86500000	5	86000001	86500000	0.957	1.011
5:86500001-87000000	5	86500001	87000000	0.961	1.049
5:87000001-87500000	5	87000001	87500000	1.016	0.939
5:87500001-88000000	5	87500001	88000000	1.075	1.103
5:88000001-88500000	5	88000001	88500000	1.052	1.055
5:88500001-89000000	5	88500001	89000000	1.092	1.038
5:89000001-89500000	5	89000001	89500000	1.05	1.003
5:89500001-90000000	5	89500001	90000000	1.01	1.072
5:90000001-90500000	5	90000001	90500000	1.127	1.07
5:90500001-91000000	5	90500001	91000000	0.962	1.043
5:91000001-91500000	5	91000001	91500000	0.979	0.867
5:91500001-92000000	5	91500001	92000000	1.067	1.117
5:92000001-92500000	5	92000001	92500000	1.029	1.054
5:92500001-93000000	5	92500001	93000000	0.967	1.048
5:93000001-93500000	5	93000001	93500000	0.954	1.157
5:93500001-94000000	5	93500001	94000000	1.011	0.979
5:94000001-94500000	5	94000001	94500000	1.101	0.976
5:95000001-95500000	5	95000001	95500000	0.984	0.99
5:95500001-96000000	5	95500001	96000000	0.958	0.947
5:96000001-96500000	5	96000001	96500000	1.03	1.011
5:96500001-97000000	5	96500001	97000000	0.982	0.971
5:97000001-97500000	5	97000001	97500000	0.929	0.948
5:98500001-99000000	5	98500001	99000000	0.937	0.952
5:99000001-99500000	5	99000001	99500000	1.009	0.933
5:100500001-101000000	5	100500001	101000000	1.003	0.912
5:101000001-101500000	5	101000001	101500000	1.061	1.028
5:101500001-102000000	5	101500001	102000000	1.016	0.982
5:102000001-102500000	5	102000001	102500000	0.964	1.027
5:102500001-103000000	5	102500001	103000000	1.236	0.926
5:103000001-103500000	5	103000001	103500000	1.05	1.056
5:103500001-104000000	5	103500001	104000000	0.913	0.913
5:104000001-104500000	5	104000001	104500000	0.973	0.943
5:104500001-105000000	5	104500001	105000000	0.937	0.856
5:105000001-105500000	5	105000001	105500000	1.049	0.938
5:105500001-106000000	5	105500001	106000000	0.875	0.986
5:106000001-106500000	5	106000001	106500000	0.934	1.028
5:107000001-107500000	5	107000001	107500000	1.071	0.991
5:107500001-108000000	5	107500001	108000000	1.027	1.015
5:108000001-108500000	5	108000001	108500000	1.028	0.973
5:108500001-109000000	5	108500001	109000000	1.032	1.046
5:109000001-109500000	5	109000001	109500000	1.003	1.052
5:109500001-110000000	5	109500001	110000000	1.066	1.003
5:110000001-110500000	5	110000001	110500000	1.035	0.918
5:110500001-111000000	5	110500001	111000000	1.112	1.049
5:111500001-112000000	5	111500001	112000000	0.969	1.061
5:112000001-112500000	5	112000001	112500000	0.935	1.01
5:112500001-113000000	5	112500001	113000000	0.962	0.907
5:113000001-113500000	5	113000001	113500000	1.049	1.003
5:113500001-114000000	5	113500001	114000000	1.047	0.984
5:114000001-114500000	5	114000001	114500000	1.047	1.038
5:114500001-115000000	5	114500001	115000000	1.014	1.004
5:115000001-115500000	5	115000001	115500000	0.938	0.96
5:115500001-116000000	5	115500001	116000000	0.942	0.991
5:116000001-116500000	5	116000001	116500000	0.946	1.004
5:116500001-117000000	5	116500001	117000000	0.969	1.004
5:117000001-117500000	5	117000001	117500000	0.989	0.972
5:117500001-118000000	5	117500001	118000000	1.112	0.955
5:118000001-118500000	5	118000001	118500000	1.047	1
5:118500001-119000000	5	118500001	119000000	0.988	0.939
5:119500001-120000000	5	119500001	120000000	1.037	1.029
5:120000001-120500000	5	120000001	120500000	1.063	1.012
5:120500001-121000000	5	120500001	121000000	0.965	1.007
5:121500001-122000000	5	121500001	122000000	1.027	1.075
5:122500001-123000000	5	122500001	123000000	1.083	0.959
5:123000001-123500000	5	123000001	123500000	1.028	1.01
5:124000001-124500000	5	124000001	124500000	1.044	0.947
5:124500001-125000000	5	124500001	125000000	0.969	0.964
5:125000001-125500000	5	125000001	125500000	1.094	1.088
5:125500001-126000000	5	125500001	126000000	0.956	1.034
5:126000001-126500000	5	126000001	126500000	1.057	1.032
5:126500001-127000000	5	126500001	127000000	1.119	0.965
5:127000001-127500000	5	127000001	127500000	1.043	0.998
5:127500001-128000000	5	127500001	128000000	0.957	1.059
5:128000001-128500000	5	128000001	128500000	0.923	1.039
5:128500001-129000000	5	128500001	129000000	0.98	1.01
5:129000001-129500000	5	129000001	129500000	0.915	1.02
5:129500001-130000000	5	129500001	130000000	0.98	0.961
5:130000001-130500000	5	130000001	130500000	1.003	1.039
5:131000001-131500000	5	131000001	131500000	1.013	1.005
5:131500001-132000000	5	131500001	132000000	0.967	0.986
5:132000001-132500000	5	132000001	132500000	0.955	1.009
5:132500001-133000000	5	132500001	133000000	0.96	0.985
5:133000001-133500000	5	133000001	133500000	1.098	0.983
5:133500001-134000000	5	133500001	134000000	0.979	1.09
5:134000001-134500000	5	134000001	134500000	1.027	1.012
5:135000001-135500000	5	135000001	135500000	0.882	0.999
5:135500001-136000000	5	135500001	136000000	0.874	1.016
5:136000001-136500000	5	136000001	136500000	0.973	0.95
5:137500001-138000000	5	137500001	138000000	1.084	1.008
5:138000001-138500000	5	138000001	138500000	1.007	1.011
5:138500001-139000000	5	138500001	139000000	0.892	0.977
5:139000001-139500000	5	139000001	139500000	1.039	1.112
5:139500001-140000000	5	139500001	140000000	1.115	1.032
5:140000001-140500000	5	140000001	140500000	0.965	0.948
5:140500001-141000000	5	140500001	141000000	0.9	0.896
5:141000001-141500000	5	141000001	141500000	0.998	1.011
5:141500001-142000000	5	141500001	142000000	0.979	0.998
5:142000001-142500000	5	142000001	142500000	0.954	0.973
5:142500001-143000000	5	142500001	143000000	0.96	0.971
5:143000001-143500000	5	143000001	143500000	0.9	0.973
5:144000001-144500000	5	144000001	144500000	1.097	0.96
5:144500001-145000000	5	144500001	145000000	1.034	1.02
5:145000001-145500000	5	145000001	145500000	1.067	1.064
5:145500001-146000000	5	145500001	146000000	0.995	1.042
5:146000001-146500000	5	146000001	146500000	0.843	0.935
5:146500001-147000000	5	146500001	147000000	1.035	1.086
5:147000001-147500000	5	147000001	147500000	1.028	1.03
5:147500001-148000000	5	147500001	148000000	0.977	1.024
5:148000001-148500000	5	148000001	148500000	0.926	1.08
5:148500001-149000000	5	148500001	149000000	0.978	1
5:149000001-149500000	5	149000001	149500000	0.939	0.98
5:149500001-150000000	5	149500001	150000000	0.978	0.995
5:150000001-150500000	5	150000001	150500000	0.922	1.043
5:150500001-151000000	5	150500001	151000000	0.894	0.889
5:151000001-151500000	5	151000001	151500000	1.068	0.96
5:151500001-152000000	5	151500001	152000000	1.148	1.032
5:152500001-153000000	5	152500001	153000000	1.146	1.092
5:153000001-153500000	5	153000001	153500000	1.039	1.016
5:153500001-154000000	5	153500001	154000000	1.08	1.089
5:154000001-154500000	5	154000001	154500000	0.981	0.969
5:154500001-155000000	5	154500001	155000000	1.006	0.969
5:155000001-155500000	5	155000001	155500000	1.077	1.088
5:155500001-156000000	5	155500001	156000000	1.04	0.983
5:156000001-156500000	5	156000001	156500000	1.052	0.957
5:156500001-157000000	5	156500001	157000000	1.198	1.041
5:157000001-157500000	5	157000001	157500000	1.057	0.996
5:157500001-158000000	5	157500001	158000000	0.982	0.988
5:158000001-158500000	5	158000001	158500000	1.097	0.989
5:158500001-159000000	5	158500001	159000000	1.015	1.027
5:159000001-159500000	5	159000001	159500000	1.012	0.99
5:159500001-160000000	5	159500001	160000000	1.039	0.964
5:160000001-160500000	5	160000001	160500000	0.974	0.984
5:161000001-161500000	5	161000001	161500000	1.083	1.01
5:161500001-162000000	5	161500001	162000000	1.07	1.038
5:162000001-162500000	5	162000001	162500000	1.031	0.902
5:162500001-163000000	5	162500001	163000000	1.097	1.097
5:164000001-164500000	5	164000001	164500000	1.104	0.943
5:165000001-165500000	5	165000001	165500000	0.985	0.929
5:165500001-166000000	5	165500001	166000000	1.126	1.065
5:166000001-166500000	5	166000001	166500000	0.914	0.992
5:167000001-167500000	5	167000001	167500000	1.012	1.034
5:167500001-168000000	5	167500001	168000000	1.063	0.98
5:168000001-168500000	5	168000001	168500000	1.12	1.044
5:168500001-169000000	5	168500001	169000000	1.062	1.002
5:169000001-169500000	5	169000001	169500000	1.112	1.03
5:169500001-170000000	5	169500001	170000000	0.962	1.025
5:170000001-170500000	5	170000001	170500000	1.008	1.028
5:171000001-171500000	5	171000001	171500000	1.019	0.919
5:171500001-172000000	5	171500001	172000000	0.92	1.083
5:172000001-172500000	5	172000001	172500000	1.017	1.031
5:172500001-173000000	5	172500001	173000000	0.936	0.97
5:173000001-173500000	5	173000001	173500000	1.036	1.008
5:173500001-174000000	5	173500001	174000000	0.858	0.932
5:174000001-174500000	5	174000001	174500000	1.085	1.068
5:174500001-175000000	5	174500001	175000000	1.016	0.975
5:175000001-175500000	5	175000001	175500000	0.885	1.044
5:175500001-176000000	5	175500001	176000000	0.719	1.07
5:176500001-177000000	5	176500001	177000000	1.007	0.968
5:177000001-177500000	5	177000001	177500000	0.804	0.894
5:178000001-178500000	5	178000001	178500000	0.574	0.925
5:178500001-179000000	5	178500001	179000000	0.638	0.986
5:179000001-179500000	5	179000001	179500000	0.591	1.002
5:179500001-180000000	5	179500001	180000000	0.97	1.024
5:180000001-180500000	5	180000001	180500000	1.033	1.055
5:180500001-181000000	5	180500001	181000000	0.994	0.964
6:500001-1000000	6	500001	1000000	1.35	1.028
6:1000001-1500000	6	1000001	1500000	1.307	1.043
6:2000001-2500000	6	2000001	2500000	1.239	1.066
6:2500001-3000000	6	2500001	3000000	1.281	0.893
6:3000001-3500000	6	3000001	3500000	1.381	1.033
6:4000001-4500000	6	4000001	4500000	1.384	1.071
6:4500001-5000000	6	4500001	5000000	1.197	0.957
6:5000001-5500000	6	5000001	5500000	1.319	1.037
6:5500001-6000000	6	5500001	6000000	1.456	1.05
6:6000001-6500000	6	6000001	6500000	1.524	1.124
6:6500001-7000000	6	6500001	7000000	1.312	0.949
6:7000001-7500000	6	7000001	7500000	1.183	0.968
6:7500001-8000000	6	7500001	8000000	1.333	1.071
6:8000001-8500000	6	8000001	8500000	1.244	0.995
6:8500001-9000000	6	8500001	9000000	1.356	1.054
6:9000001-9500000	6	9000001	9500000	1.393	0.996
6:9500001-10000000	6	9500001	10000000	1.398	1.04
6:10000001-10500000	6	10000001	10500000	1.305	0.96
6:10500001-11000000	6	10500001	11000000	1.242	0.964
6:11000001-11500000	6	11000001	11500000	1.314	0.989
6:11500001-12000000	6	11500001	12000000	1.283	0.967
6:12000001-12500000	6	12000001	12500000	1.241	0.989
6:12500001-13000000	6	12500001	13000000	1.437	1.029
6:13000001-13500000	6	13000001	13500000	1.345	0.968
6:13500001-14000000	6	13500001	14000000	1.263	0.929
