feature	chromosome	start	end	SLX-17922.D709tp_D508tp.HC22GBBXY.s_6.r_1	SLX-17922.D710tp_D503tp.HC22GBBXY.s_6.r_1	SLX-17922.D710tp_D506tp.HC22GBBXY.s_6.r_1
16:500001-1000000	16	500001	1000000	0.979	0.944	1.003
16:1000001-1500000	16	1000001	1500000	0.996	1.109	0.987
16:1500001-2000000	16	1500001	2000000	0.961	0.896	0.902
16:2000001-2500000	16	2000001	2500000	1.102	1.016	1.075
16:3500001-4000000	16	3500001	4000000	0.972	0.968	0.911
16:4000001-4500000	16	4000001	4500000	1.037	0.897	0.944
16:4500001-5000000	16	4500001	5000000	1.003	1.052	0.989
16:5500001-6000000	16	5500001	6000000	0.911	1.037	1.014
16:6000001-6500000	16	6000001	6500000	0.975	1.1	0.925
16:6500001-7000000	16	6500001	7000000	1.026	0.994	1.019
16:7000001-7500000	16	7000001	7500000	0.954	0.974	0.997
16:7500001-8000000	16	7500001	8000000	0.975	1.043	0.991
16:8000001-8500000	16	8000001	8500000	0.982	0.958	0.98
16:8500001-9000000	16	8500001	9000000	0.954	0.946	0.914
16:9000001-9500000	16	9000001	9500000	0.975	0.937	0.979
16:9500001-10000000	16	9500001	10000000	1.016	1.077	1.046
16:10000001-10500000	16	10000001	10500000	0.982	0.941	1.007
16:11000001-11500000	16	11000001	11500000	0.879	1.024	0.943
16:11500001-12000000	16	11500001	12000000	0.992	1.051	0.966
16:12000001-12500000	16	12000001	12500000	0.967	1.106	1.108
16:12500001-13000000	16	12500001	13000000	1.007	0.879	0.951
16:13000001-13500000	16	13000001	13500000	1.039	1.058	1.07
16:13500001-14000000	16	13500001	14000000	1.041	1.08	1.059
16:14000001-14500000	16	14000001	14500000	1.033	0.886	0.986
16:15500001-16000000	16	15500001	16000000	0.997	0.973	1.013
16:17000001-17500000	16	17000001	17500000	1.013	0.917	1.06
16:17500001-18000000	16	17500001	18000000	0.986	1.137	1.022
16:19000001-19500000	16	19000001	19500000	1.065	1.073	0.995
16:19500001-20000000	16	19500001	20000000	0.967	0.893	1.048
16:20000001-20500000	16	20000001	20500000	0.971	1.075	1.019
16:22000001-22500000	16	22000001	22500000	1.064	1.098	0.998
16:23000001-23500000	16	23000001	23500000	1.062	0.943	1.063
16:23500001-24000000	16	23500001	24000000	1.006	1.03	1.089
16:24000001-24500000	16	24000001	24500000	0.993	1.04	1.029
16:24500001-25000000	16	24500001	25000000	0.858	0.867	1.034
16:25000001-25500000	16	25000001	25500000	0.971	0.979	0.963
16:25500001-26000000	16	25500001	26000000	0.984	1.03	0.979
16:26000001-26500000	16	26000001	26500000	0.958	0.935	0.942
16:26500001-27000000	16	26500001	27000000	1.054	1.053	0.958
16:27000001-27500000	16	27000001	27500000	0.918	1.003	0.993
16:27500001-28000000	16	27500001	28000000	1.028	1.067	1.011
16:30500001-31000000	16	30500001	31000000	0.864	0.89	0.958
16:31000001-31500000	16	31000001	31500000	0.836	1.106	0.988
16:46500001-47000000	16	46500001	47000000	0.939	0.849	1.021
16:47000001-47500000	16	47000001	47500000	1.019	1.133	1.03
16:47500001-48000000	16	47500001	48000000	1.067	1.069	1.013
16:48000001-48500000	16	48000001	48500000	0.962	1.087	1.021
16:48500001-49000000	16	48500001	49000000	0.986	1.041	1.025
16:49000001-49500000	16	49000001	49500000	1.024	1.049	0.962
16:49500001-50000000	16	49500001	50000000	1.006	0.937	0.981
16:50000001-50500000	16	50000001	50500000	0.931	0.997	0.932
16:50500001-51000000	16	50500001	51000000	0.963	0.977	1.002
16:51000001-51500000	16	51000001	51500000	1.201	1.006	1.027
16:51500001-52000000	16	51500001	52000000	1.007	1.041	1.012
16:52000001-52500000	16	52000001	52500000	1.014	1.02	0.99
16:52500001-53000000	16	52500001	53000000	0.936	0.966	1.012
16:53000001-53500000	16	53000001	53500000	1.005	1.079	0.954
16:53500001-54000000	16	53500001	54000000	0.941	0.943	1.06
16:54000001-54500000	16	54000001	54500000	0.877	0.975	1.026
16:54500001-55000000	16	54500001	55000000	1.032	1.016	1.163
16:55000001-55500000	16	55000001	55500000	1.061	1.066	0.997
16:55500001-56000000	16	55500001	56000000	1	0.916	0.914
16:56000001-56500000	16	56000001	56500000	1.046	1.043	0.947
16:56500001-57000000	16	56500001	57000000	1.056	0.923	0.925
16:57000001-57500000	16	57000001	57500000	0.887	1.031	0.923
16:57500001-58000000	16	57500001	58000000	0.919	1	0.991
16:58000001-58500000	16	58000001	58500000	1.02	1.143	1.042
16:58500001-59000000	16	58500001	59000000	0.976	0.933	0.993
16:59000001-59500000	16	59000001	59500000	0.934	1.024	0.963
16:59500001-60000000	16	59500001	60000000	1.041	1.022	0.974
16:60500001-61000000	16	60500001	61000000	1.052	1.014	1.03
16:61000001-61500000	16	61000001	61500000	0.978	0.996	1.124
16:61500001-62000000	16	61500001	62000000	0.97	1.039	1.039
16:62000001-62500000	16	62000001	62500000	0.942	0.964	0.968
16:62500001-63000000	16	62500001	63000000	0.952	1.015	0.936
16:63000001-63500000	16	63000001	63500000	1.058	1.02	1.05
16:63500001-64000000	16	63500001	64000000	0.938	1.084	1.018
16:64000001-64500000	16	64000001	64500000	1.061	1.056	0.956
16:64500001-65000000	16	64500001	65000000	0.888	0.95	0.998
16:65000001-65500000	16	65000001	65500000	1.033	1.001	0.972
16:66000001-66500000	16	66000001	66500000	1.029	1.018	0.991
16:66500001-67000000	16	66500001	67000000	1.016	1.061	0.99
16:67000001-67500000	16	67000001	67500000	0.989	0.956	1.005
16:68000001-68500000	16	68000001	68500000	0.981	0.958	1.009
16:68500001-69000000	16	68500001	69000000	1.041	0.903	1.069
16:69500001-70000000	16	69500001	70000000	0.955	0.945	0.944
16:71500001-72000000	16	71500001	72000000	1.035	0.995	0.895
16:72000001-72500000	16	72000001	72500000	0.931	0.984	1.031
16:72500001-73000000	16	72500001	73000000	1.039	0.999	0.968
16:73500001-74000000	16	73500001	74000000	1.015	1.115	1.012
16:74000001-74500000	16	74000001	74500000	0.993	1.073	0.986
16:74500001-75000000	16	74500001	75000000	0.908	1.062	1
16:75000001-75500000	16	75000001	75500000	1.007	1.008	1.007
16:75500001-76000000	16	75500001	76000000	0.908	0.882	1.045
16:76000001-76500000	16	76000001	76500000	1.094	0.97	0.972
16:76500001-77000000	16	76500001	77000000	0.907	0.939	0.968
16:77000001-77500000	16	77000001	77500000	0.875	0.991	1.075
16:77500001-78000000	16	77500001	78000000	1.073	1.014	1.057
16:78000001-78500000	16	78000001	78500000	1.065	0.992	0.938
16:78500001-79000000	16	78500001	79000000	0.943	1.036	1.014
16:79000001-79500000	16	79000001	79500000	1.021	1.089	0.945
16:79500001-80000000	16	79500001	80000000	0.987	0.998	0.987
16:80000001-80500000	16	80000001	80500000	1.078	0.987	1.029
16:80500001-81000000	16	80500001	81000000	0.852	1.008	0.968
16:81000001-81500000	16	81000001	81500000	0.938	0.955	0.863
16:81500001-82000000	16	81500001	82000000	0.961	0.989	1.034
16:82500001-83000000	16	82500001	83000000	1.099	1.019	0.947
16:83000001-83500000	16	83000001	83500000	0.954	1.059	1.008
16:83500001-84000000	16	83500001	84000000	0.934	0.926	0.932
16:84000001-84500000	16	84000001	84500000	0.949	1.062	0.937
16:84500001-85000000	16	84500001	85000000	0.895	0.935	1.009
16:85000001-85500000	16	85000001	85500000	0.956	0.944	0.907
16:85500001-86000000	16	85500001	86000000	1.015	1.046	0.995
16:86000001-86500000	16	86000001	86500000	1.097	0.937	1.102
16:86500001-87000000	16	86500001	87000000	0.999	0.987	0.968
16:87000001-87500000	16	87000001	87500000	0.965	0.902	0.999
16:87500001-88000000	16	87500001	88000000	0.962	1.038	1.124
16:88500001-89000000	16	88500001	89000000	0.987	0.913	0.946
16:89000001-89500000	16	89000001	89500000	0.985	0.988	0.942
16:89500001-90000000	16	89500001	90000000	1.009	1.006	0.946
17:500001-1000000	17	500001	1000000	1.054	1.093	1.073
17:1000001-1500000	17	1000001	1500000	1.029	0.951	1.182
17:1500001-2000000	17	1500001	2000000	1.012	1.041	1.005
17:2000001-2500000	17	2000001	2500000	1.01	0.915	0.971
17:2500001-3000000	17	2500001	3000000	1.062	1.022	1.158
17:3500001-4000000	17	3500001	4000000	0.981	0.973	1.058
17:4000001-4500000	17	4000001	4500000	0.96	1.063	1.014
17:4500001-5000000	17	4500001	5000000	1.04	0.967	0.934
17:5000001-5500000	17	5000001	5500000	0.919	1.021	0.913
17:5500001-6000000	17	5500001	6000000	1.15	1.058	1.076
17:6000001-6500000	17	6000001	6500000	1.044	1.073	1.065
17:6500001-7000000	17	6500001	7000000	1.04	1.019	1.057
17:7000001-7500000	17	7000001	7500000	0.908	1.057	0.961
17:7500001-8000000	17	7500001	8000000	0.986	1.075	0.954
17:8000001-8500000	17	8000001	8500000	0.911	0.984	1.02
17:8500001-9000000	17	8500001	9000000	0.903	0.9	1.048
17:9000001-9500000	17	9000001	9500000	1.085	1.017	1.086
17:9500001-10000000	17	9500001	10000000	1.047	1.089	0.999
17:10000001-10500000	17	10000001	10500000	1.053	1.057	1.072
17:10500001-11000000	17	10500001	11000000	0.98	0.992	1.004
17:11000001-11500000	17	11000001	11500000	0.94	1.065	0.971
17:11500001-12000000	17	11500001	12000000	1.06	1.038	0.985
17:12000001-12500000	17	12000001	12500000	1.026	0.997	1.014
17:12500001-13000000	17	12500001	13000000	0.995	1.021	0.922
17:13000001-13500000	17	13000001	13500000	0.851	1.128	1.017
17:13500001-14000000	17	13500001	14000000	0.992	1.108	1.02
17:14500001-15000000	17	14500001	15000000	1.084	0.955	0.957
17:15000001-15500000	17	15000001	15500000	1.126	0.968	1.109
17:16000001-16500000	17	16000001	16500000	0.878	1.033	0.977
17:17000001-17500000	17	17000001	17500000	0.952	0.99	0.916
17:17500001-18000000	17	17500001	18000000	1.069	0.786	1.003
17:21000001-21500000	17	21000001	21500000	0.865	0.889	1.097
17:27000001-27500000	17	27000001	27500000	1.047	1.017	1.005
17:27500001-28000000	17	27500001	28000000	0.943	0.913	0.967
17:28000001-28500000	17	28000001	28500000	0.996	0.999	1.015
17:28500001-29000000	17	28500001	29000000	0.983	0.927	0.992
17:29000001-29500000	17	29000001	29500000	1.143	0.925	0.957
17:29500001-30000000	17	29500001	30000000	1.079	0.931	0.908
17:30000001-30500000	17	30000001	30500000	1.051	0.942	0.96
17:31000001-31500000	17	31000001	31500000	0.988	1.099	0.962
17:31500001-32000000	17	31500001	32000000	0.966	1.013	1.089
17:32500001-33000000	17	32500001	33000000	1.13	0.964	1.066
17:33000001-33500000	17	33000001	33500000	1.034	1.085	1.137
17:33500001-34000000	17	33500001	34000000	0.954	0.959	1.055
17:34000001-34500000	17	34000001	34500000	1.217	1.163	1.115
17:34500001-35000000	17	34500001	35000000	0.993	1.067	1.082
17:35000001-35500000	17	35000001	35500000	1.014	1.063	0.903
17:36500001-37000000	17	36500001	37000000	0.983	1.011	0.999
17:37000001-37500000	17	37000001	37500000	1.103	0.92	1.03
17:38500001-39000000	17	38500001	39000000	1.023	1.033	1.108
17:39000001-39500000	17	39000001	39500000	1.101	1.026	1.09
17:39500001-40000000	17	39500001	40000000	1.053	0.855	1.112
17:40000001-40500000	17	40000001	40500000	0.949	1.054	0.93
17:40500001-41000000	17	40500001	41000000	0.99	0.933	0.927
17:41000001-41500000	17	41000001	41500000	1.051	1.04	1.064
17:41500001-42000000	17	41500001	42000000	1.042	1.078	1.057
17:42000001-42500000	17	42000001	42500000	1.012	1.024	1.035
17:42500001-43000000	17	42500001	43000000	1.114	0.97	0.987
17:44000001-44500000	17	44000001	44500000	1.106	1.03	0.863
17:44500001-45000000	17	44500001	45000000	0.969	1.042	1.001
17:45000001-45500000	17	45000001	45500000	1.011	0.93	0.95
17:45500001-46000000	17	45500001	46000000	1.09	1.251	1.168
17:47500001-48000000	17	47500001	48000000	1.094	0.995	1.098
17:48000001-48500000	17	48000001	48500000	1.045	1.046	1.077
17:48500001-49000000	17	48500001	49000000	0.984	1.07	1.025
17:49000001-49500000	17	49000001	49500000	1.01	1.134	1.021
17:49500001-50000000	17	49500001	50000000	0.955	1.053	1.126
17:50000001-50500000	17	50000001	50500000	1.01	0.965	0.892
17:50500001-51000000	17	50500001	51000000	1.091	0.938	0.981
17:51000001-51500000	17	51000001	51500000	0.959	1.112	0.915
17:51500001-52000000	17	51500001	52000000	0.888	0.932	1.071
17:52000001-52500000	17	52000001	52500000	1.004	1.06	1.078
17:52500001-53000000	17	52500001	53000000	0.92	0.987	0.913
17:53500001-54000000	17	53500001	54000000	0.951	0.993	1.083
17:54000001-54500000	17	54000001	54500000	1.08	0.991	1.014
17:55000001-55500000	17	55000001	55500000	0.946	1.086	0.954
17:55500001-56000000	17	55500001	56000000	1.064	1.146	1.043
17:56000001-56500000	17	56000001	56500000	1.108	1.161	1.041
17:56500001-57000000	17	56500001	57000000	1.038	1.037	0.973
17:57000001-57500000	17	57000001	57500000	0.959	0.962	0.95
17:57500001-58000000	17	57500001	58000000	1.103	0.975	1.004
17:58000001-58500000	17	58000001	58500000	1.07	0.99	0.986
17:58500001-59000000	17	58500001	59000000	1.004	0.996	1.014
17:59500001-60000000	17	59500001	60000000	0.87	0.85	0.952
17:60500001-61000000	17	60500001	61000000	1.046	0.913	0.949
17:61000001-61500000	17	61000001	61500000	0.98	0.945	0.937
17:61500001-62000000	17	61500001	62000000	0.947	1.042	0.962
17:62500001-63000000	17	62500001	63000000	1.037	1.046	0.973
17:63500001-64000000	17	63500001	64000000	1.027	0.992	0.993
17:64000001-64500000	17	64000001	64500000	0.997	0.961	0.941
17:65000001-65500000	17	65000001	65500000	0.973	1.041	1.05
17:66000001-66500000	17	66000001	66500000	0.966	1.031	0.957
17:66500001-67000000	17	66500001	67000000	1.057	1.019	1.034
17:67000001-67500000	17	67000001	67500000	0.951	0.974	0.997
17:67500001-68000000	17	67500001	68000000	0.96	1.022	0.966
17:68500001-69000000	17	68500001	69000000	1.011	0.896	1.004
17:69000001-69500000	17	69000001	69500000	0.935	0.938	0.991
17:69500001-70000000	17	69500001	70000000	1.025	1.026	1.15
17:70000001-70500000	17	70000001	70500000	1.054	1.154	0.971
17:70500001-71000000	17	70500001	71000000	0.996	0.967	1.032
17:71000001-71500000	17	71000001	71500000	0.966	1.046	1.027
17:71500001-72000000	17	71500001	72000000	1.062	1.056	0.969
17:72500001-73000000	17	72500001	73000000	1.048	1.011	1.086
17:73000001-73500000	17	73000001	73500000	1.045	1.046	1.086
17:73500001-74000000	17	73500001	74000000	1.056	1.08	1.122
17:74000001-74500000	17	74000001	74500000	0.953	1.048	1.144
17:74500001-75000000	17	74500001	75000000	0.971	1.016	0.997
17:75000001-75500000	17	75000001	75500000	0.988	0.959	0.946
17:75500001-76000000	17	75500001	76000000	1.001	0.971	1.048
17:76000001-76500000	17	76000001	76500000	0.982	1.003	1.035
17:76500001-77000000	17	76500001	77000000	1.03	1.09	1.116
17:77000001-77500000	17	77000001	77500000	0.911	0.969	0.976
17:77500001-78000000	17	77500001	78000000	0.994	0.969	1.062
17:78000001-78500000	17	78000001	78500000	1.035	1.039	1.044
17:78500001-79000000	17	78500001	79000000	1.055	0.966	0.932
17:79000001-79500000	17	79000001	79500000	0.97	0.986	1.003
17:79500001-80000000	17	79500001	80000000	1.123	1.046	0.94
17:80000001-80500000	17	80000001	80500000	0.924	1.012	0.986
17:81000001-81500000	17	81000001	81500000	1.033	1.027	1
17:81500001-82000000	17	81500001	82000000	0.95	0.993	0.966
17:82000001-82500000	17	82000001	82500000	1.004	0.961	0.923
17:82500001-83000000	17	82500001	83000000	1.059	0.907	1.002
17:83000001-83257441	17	83000001	83257441	1.317	1.268	1.121
18:1-500000	18	1	500000	1.012	0.974	1.018
18:500001-1000000	18	500001	1000000	0.903	1.035	0.958
18:1000001-1500000	18	1000001	1500000	1.037	0.937	0.96
18:1500001-2000000	18	1500001	2000000	1.055	1.005	1.017
18:2000001-2500000	18	2000001	2500000	0.972	0.966	0.932
18:3000001-3500000	18	3000001	3500000	0.865	1.01	0.943
18:3500001-4000000	18	3500001	4000000	0.945	0.964	0.963
18:4000001-4500000	18	4000001	4500000	0.999	0.917	0.982
18:4500001-5000000	18	4500001	5000000	0.925	0.938	0.965
18:5000001-5500000	18	5000001	5500000	0.962	1.003	0.913
18:5500001-6000000	18	5500001	6000000	0.954	0.97	0.939
18:6000001-6500000	18	6000001	6500000	1.009	0.989	0.95
18:6500001-7000000	18	6500001	7000000	0.926	0.974	0.99
18:7000001-7500000	18	7000001	7500000	0.969	1.028	1.039
18:7500001-8000000	18	7500001	8000000	0.919	1.068	1.013
18:9000001-9500000	18	9000001	9500000	0.914	0.955	0.934
18:9500001-10000000	18	9500001	10000000	0.935	0.932	0.888
18:10000001-10500000	18	10000001	10500000	0.96	1.07	1.038
18:10500001-11000000	18	10500001	11000000	0.946	0.951	1.022
18:11000001-11500000	18	11000001	11500000	1.162	1.108	1.027
18:11500001-12000000	18	11500001	12000000	0.984	0.949	0.97
18:12500001-13000000	18	12500001	13000000	0.944	0.939	0.958
18:13000001-13500000	18	13000001	13500000	0.968	0.981	1.018
18:13500001-14000000	18	13500001	14000000	0.949	0.977	1.013
18:21000001-21500000	18	21000001	21500000	0.935	0.918	1.03
18:21500001-22000000	18	21500001	22000000	0.986	1.064	0.889
18:22000001-22500000	18	22000001	22500000	0.905	0.959	0.995
18:22500001-23000000	18	22500001	23000000	0.982	1.136	1.084
18:23000001-23500000	18	23000001	23500000	1.055	1.095	1.051
18:23500001-24000000	18	23500001	24000000	0.972	0.945	0.976
18:24000001-24500000	18	24000001	24500000	1.045	0.937	0.986
18:24500001-25000000	18	24500001	25000000	1.011	1.005	1.067
18:25000001-25500000	18	25000001	25500000	1.013	1.061	1.061
18:25500001-26000000	18	25500001	26000000	1.003	1.015	1.03
18:26000001-26500000	18	26000001	26500000	0.941	0.963	0.966
18:26500001-27000000	18	26500001	27000000	0.915	1.046	0.948
18:27000001-27500000	18	27000001	27500000	1.196	1.134	0.948
18:27500001-28000000	18	27500001	28000000	1.068	0.964	1.033
18:28000001-28500000	18	28000001	28500000	0.994	1.044	0.969
18:28500001-29000000	18	28500001	29000000	1.045	0.971	0.944
18:29000001-29500000	18	29000001	29500000	1.099	1.089	1.092
18:29500001-30000000	18	29500001	30000000	0.949	1.025	0.966
18:30000001-30500000	18	30000001	30500000	0.951	0.907	0.975
18:30500001-31000000	18	30500001	31000000	0.884	1.042	1.066
18:31000001-31500000	18	31000001	31500000	1.008	0.931	1.02
18:31500001-32000000	18	31500001	32000000	0.891	0.943	0.981
18:32000001-32500000	18	32000001	32500000	0.999	1.073	0.953
18:32500001-33000000	18	32500001	33000000	1.048	1.007	1.026
18:33000001-33500000	18	33000001	33500000	0.975	1.072	0.958
18:33500001-34000000	18	33500001	34000000	1.027	0.974	1.058
18:34000001-34500000	18	34000001	34500000	0.975	1.074	1.017
18:35000001-35500000	18	35000001	35500000	0.83	0.928	0.995
18:35500001-36000000	18	35500001	36000000	1.018	1.12	1.137
18:36000001-36500000	18	36000001	36500000	0.902	1.007	1.003
18:36500001-37000000	18	36500001	37000000	1.035	1.05	0.906
18:37000001-37500000	18	37000001	37500000	0.933	0.992	1.04
18:37500001-38000000	18	37500001	38000000	1.038	1.125	1.05
18:38000001-38500000	18	38000001	38500000	1.067	1.006	0.995
18:38500001-39000000	18	38500001	39000000	1.089	1.025	1.002
18:39000001-39500000	18	39000001	39500000	0.956	1.022	0.992
18:39500001-40000000	18	39500001	40000000	1.133	1.112	1.061
18:40000001-40500000	18	40000001	40500000	1.078	0.971	1.05
18:40500001-41000000	18	40500001	41000000	1.117	0.946	0.958
18:41000001-41500000	18	41000001	41500000	0.903	1.027	1
18:41500001-42000000	18	41500001	42000000	1.04	0.99	1.047
18:42000001-42500000	18	42000001	42500000	0.899	0.976	0.95
18:42500001-43000000	18	42500001	43000000	1.02	1.214	1.099
18:43000001-43500000	18	43000001	43500000	0.919	1.064	1.054
18:43500001-44000000	18	43500001	44000000	1.017	1.035	1.038
18:44000001-44500000	18	44000001	44500000	1.04	0.952	1.103
18:44500001-45000000	18	44500001	45000000	1.001	0.986	1.048
18:45000001-45500000	18	45000001	45500000	1.106	1.058	1.011
18:45500001-46000000	18	45500001	46000000	1.036	1.012	1.077
18:46000001-46500000	18	46000001	46500000	0.9	0.878	0.958
18:46500001-47000000	18	46500001	47000000	1.04	0.968	1.037
18:47000001-47500000	18	47000001	47500000	1.028	0.994	1.027
18:48000001-48500000	18	48000001	48500000	0.947	1.057	0.922
18:48500001-49000000	18	48500001	49000000	1.012	1.017	0.986
18:49000001-49500000	18	49000001	49500000	0.987	1.188	0.947
18:49500001-50000000	18	49500001	50000000	1.174	1.043	1.116
