feature	chromosome	start	end	SLX-17921.D711tp_D506tp.H5J55BBXY.s_8.r_1	SLX-16150.D706tp_D503tp.HC22VBBXY.s_3.r_1
12:100500001-101000000	12	100500001	101000000	0.999	0.999
12:101500001-102000000	12	101500001	102000000	0.999	0.999
12:102000001-102500000	12	102000001	102500000	0.999	0.999
12:102500001-103000000	12	102500001	103000000	0.999	0.999
12:103000001-103500000	12	103000001	103500000	0.999	0.999
12:103500001-104000000	12	103500001	104000000	0.999	0.999
12:104000001-104500000	12	104000001	104500000	0.999	0.999
12:104500001-105000000	12	104500001	105000000	0.999	0.999
12:105000001-105500000	12	105000001	105500000	0.999	0.999
12:105500001-106000000	12	105500001	106000000	0.999	0.999
12:106000001-106500000	12	106000001	106500000	0.999	0.999
12:106500001-107000000	12	106500001	107000000	0.999	0.999
12:107000001-107500000	12	107000001	107500000	0.999	0.999
12:107500001-108000000	12	107500001	108000000	0.999	0.999
12:108000001-108500000	12	108000001	108500000	0.999	0.999
12:108500001-109000000	12	108500001	109000000	0.999	0.999
12:109000001-109500000	12	109000001	109500000	0.999	0.999
12:109500001-110000000	12	109500001	110000000	0.999	0.999
12:110000001-110500000	12	110000001	110500000	0.999	0.999
12:110500001-111000000	12	110500001	111000000	0.999	0.999
12:111000001-111500000	12	111000001	111500000	0.999	0.999
12:111500001-112000000	12	111500001	112000000	0.999	0.999
12:112000001-112500000	12	112000001	112500000	0.999	0.999
12:112500001-113000000	12	112500001	113000000	0.999	0.999
12:113000001-113500000	12	113000001	113500000	0.999	0.999
12:113500001-114000000	12	113500001	114000000	0.999	0.999
12:114000001-114500000	12	114000001	114500000	0.999	0.999
12:114500001-115000000	12	114500001	115000000	0.999	0.999
12:115000001-115500000	12	115000001	115500000	0.999	0.999
12:115500001-116000000	12	115500001	116000000	0.999	0.999
12:116000001-116500000	12	116000001	116500000	0.999	0.999
12:116500001-117000000	12	116500001	117000000	0.999	0.999
12:117000001-117500000	12	117000001	117500000	0.999	0.999
12:117500001-118000000	12	117500001	118000000	0.999	0.999
12:118000001-118500000	12	118000001	118500000	0.999	0.999
12:118500001-119000000	12	118500001	119000000	0.999	0.999
12:119000001-119500000	12	119000001	119500000	0.999	0.999
12:119500001-120000000	12	119500001	120000000	0.999	0.999
12:120000001-120500000	12	120000001	120500000	0.999	0.999
12:120500001-121000000	12	120500001	121000000	0.999	0.999
12:121000001-121500000	12	121000001	121500000	0.999	0.999
12:121500001-122000000	12	121500001	122000000	0.999	0.999
12:122000001-122500000	12	122000001	122500000	0.999	0.999
12:122500001-123000000	12	122500001	123000000	0.999	0.999
12:123500001-124000000	12	123500001	124000000	0.999	0.999
12:124000001-124500000	12	124000001	124500000	0.999	0.999
12:124500001-125000000	12	124500001	125000000	0.999	0.999
12:125000001-125500000	12	125000001	125500000	0.999	0.999
12:125500001-126000000	12	125500001	126000000	0.999	0.999
12:126000001-126500000	12	126000001	126500000	0.999	0.999
12:127000001-127500000	12	127000001	127500000	0.999	0.999
12:127500001-128000000	12	127500001	128000000	0.999	0.999
12:128000001-128500000	12	128000001	128500000	0.999	0.999
12:128500001-129000000	12	128500001	129000000	0.999	0.999
12:129000001-129500000	12	129000001	129500000	0.999	0.999
12:129500001-130000000	12	129500001	130000000	0.999	0.999
12:130500001-131000000	12	130500001	131000000	0.999	0.999
12:131000001-131500000	12	131000001	131500000	0.999	0.999
12:131500001-132000000	12	131500001	132000000	0.999	0.999
12:132000001-132500000	12	132000001	132500000	0.999	0.999
12:132500001-133000000	12	132500001	133000000	0.999	0.999
12:133000001-133275309	12	133000001	133275309	0.999	0.999
13:20000001-20500000	13	20000001	20500000	0.989	0.971
13:20500001-21000000	13	20500001	21000000	0.989	0.971
13:21500001-22000000	13	21500001	22000000	0.989	0.971
13:22000001-22500000	13	22000001	22500000	0.989	0.971
13:22500001-23000000	13	22500001	23000000	0.989	0.971
13:23000001-23500000	13	23000001	23500000	0.989	0.971
13:23500001-24000000	13	23500001	24000000	0.989	0.971
13:24000001-24500000	13	24000001	24500000	0.989	0.971
13:24500001-25000000	13	24500001	25000000	0.989	1.24
13:25000001-25500000	13	25000001	25500000	0.989	1.24
13:26000001-26500000	13	26000001	26500000	0.989	1.24
13:26500001-27000000	13	26500001	27000000	0.989	1.24
13:27000001-27500000	13	27000001	27500000	0.989	1.24
13:27500001-28000000	13	27500001	28000000	0.989	1.24
13:28000001-28500000	13	28000001	28500000	0.989	1.24
13:28500001-29000000	13	28500001	29000000	0.989	1.24
13:29000001-29500000	13	29000001	29500000	0.989	1.24
13:29500001-30000000	13	29500001	30000000	0.989	1.24
13:30000001-30500000	13	30000001	30500000	0.989	1.24
13:30500001-31000000	13	30500001	31000000	0.989	1.24
13:31000001-31500000	13	31000001	31500000	0.989	1.24
13:32000001-32500000	13	32000001	32500000	0.989	1.24
13:32500001-33000000	13	32500001	33000000	0.989	1.24
13:33000001-33500000	13	33000001	33500000	0.989	1.24
13:34000001-34500000	13	34000001	34500000	0.989	1.24
13:34500001-35000000	13	34500001	35000000	0.989	1.24
13:35000001-35500000	13	35000001	35500000	0.989	1.24
13:35500001-36000000	13	35500001	36000000	0.989	1.24
13:36500001-37000000	13	36500001	37000000	0.989	1.24
13:37000001-37500000	13	37000001	37500000	0.989	0.738
13:37500001-38000000	13	37500001	38000000	0.989	0.738
13:38000001-38500000	13	38000001	38500000	0.989	0.738
13:38500001-39000000	13	38500001	39000000	0.989	0.738
13:39000001-39500000	13	39000001	39500000	0.989	0.738
13:39500001-40000000	13	39500001	40000000	0.989	0.738
13:40000001-40500000	13	40000001	40500000	0.989	0.738
13:41000001-41500000	13	41000001	41500000	0.989	0.738
13:41500001-42000000	13	41500001	42000000	0.989	0.738
13:42000001-42500000	13	42000001	42500000	0.989	0.738
13:42500001-43000000	13	42500001	43000000	0.989	0.738
13:43000001-43500000	13	43000001	43500000	0.989	0.738
13:43500001-44000000	13	43500001	44000000	0.989	0.738
13:44000001-44500000	13	44000001	44500000	0.989	0.738
13:44500001-45000000	13	44500001	45000000	0.989	0.738
13:45000001-45500000	13	45000001	45500000	0.989	0.738
13:45500001-46000000	13	45500001	46000000	0.989	0.738
13:46000001-46500000	13	46000001	46500000	0.989	0.738
13:46500001-47000000	13	46500001	47000000	0.989	0.738
13:47000001-47500000	13	47000001	47500000	0.989	0.738
13:47500001-48000000	13	47500001	48000000	0.989	0.738
13:48000001-48500000	13	48000001	48500000	0.989	0.738
13:48500001-49000000	13	48500001	49000000	0.989	0.738
13:49000001-49500000	13	49000001	49500000	0.989	0.738
13:49500001-50000000	13	49500001	50000000	0.989	0.738
13:50000001-50500000	13	50000001	50500000	0.989	0.738
13:50500001-51000000	13	50500001	51000000	0.989	0.738
13:51000001-51500000	13	51000001	51500000	0.989	0.738
13:51500001-52000000	13	51500001	52000000	0.989	0.738
13:52500001-53000000	13	52500001	53000000	0.989	0.738
13:53000001-53500000	13	53000001	53500000	0.989	0.738
13:54000001-54500000	13	54000001	54500000	0.989	0.738
13:54500001-55000000	13	54500001	55000000	0.989	0.738
13:55000001-55500000	13	55000001	55500000	0.989	0.738
13:56000001-56500000	13	56000001	56500000	0.989	0.738
13:57000001-57500000	13	57000001	57500000	0.989	0.738
13:57500001-58000000	13	57500001	58000000	0.989	0.738
13:58000001-58500000	13	58000001	58500000	0.989	0.738
13:58500001-59000000	13	58500001	59000000	0.989	0.738
13:59000001-59500000	13	59000001	59500000	0.989	0.738
13:59500001-60000000	13	59500001	60000000	0.989	0.738
13:60000001-60500000	13	60000001	60500000	0.989	0.738
13:60500001-61000000	13	60500001	61000000	0.989	0.738
13:61000001-61500000	13	61000001	61500000	0.989	0.738
13:61500001-62000000	13	61500001	62000000	0.989	0.738
13:62000001-62500000	13	62000001	62500000	0.989	0.738
13:62500001-63000000	13	62500001	63000000	0.989	0.738
13:63000001-63500000	13	63000001	63500000	0.989	0.738
13:63500001-64000000	13	63500001	64000000	0.989	0.738
13:64000001-64500000	13	64000001	64500000	0.989	0.738
13:64500001-65000000	13	64500001	65000000	0.989	0.738
13:65000001-65500000	13	65000001	65500000	0.989	0.738
13:65500001-66000000	13	65500001	66000000	0.989	0.738
13:66000001-66500000	13	66000001	66500000	0.989	0.738
13:66500001-67000000	13	66500001	67000000	0.989	0.738
13:67000001-67500000	13	67000001	67500000	0.989	0.738
13:67500001-68000000	13	67500001	68000000	0.989	0.738
13:68000001-68500000	13	68000001	68500000	0.989	0.738
13:68500001-69000000	13	68500001	69000000	0.989	0.738
13:69000001-69500000	13	69000001	69500000	0.989	0.738
13:69500001-70000000	13	69500001	70000000	0.989	0.738
13:70000001-70500000	13	70000001	70500000	0.989	0.738
13:70500001-71000000	13	70500001	71000000	0.989	0.738
13:71000001-71500000	13	71000001	71500000	0.989	0.738
13:71500001-72000000	13	71500001	72000000	0.989	0.738
13:72500001-73000000	13	72500001	73000000	0.989	0.738
13:73000001-73500000	13	73000001	73500000	0.989	0.738
13:73500001-74000000	13	73500001	74000000	0.989	0.738
13:74000001-74500000	13	74000001	74500000	0.989	0.738
13:74500001-75000000	13	74500001	75000000	0.989	0.738
13:75000001-75500000	13	75000001	75500000	0.989	0.738
13:76000001-76500000	13	76000001	76500000	0.989	0.738
13:76500001-77000000	13	76500001	77000000	0.989	0.738
13:77000001-77500000	13	77000001	77500000	0.989	0.738
13:77500001-78000000	13	77500001	78000000	0.989	0.738
13:78000001-78500000	13	78000001	78500000	0.989	0.738
13:78500001-79000000	13	78500001	79000000	0.989	0.738
13:79000001-79500000	13	79000001	79500000	0.989	0.738
13:79500001-80000000	13	79500001	80000000	0.989	0.738
13:80000001-80500000	13	80000001	80500000	0.989	0.738
13:80500001-81000000	13	80500001	81000000	0.989	0.738
13:81000001-81500000	13	81000001	81500000	0.989	0.738
13:81500001-82000000	13	81500001	82000000	0.989	0.738
13:82000001-82500000	13	82000001	82500000	0.989	0.738
13:82500001-83000000	13	82500001	83000000	0.989	0.738
13:83000001-83500000	13	83000001	83500000	0.989	0.738
13:84000001-84500000	13	84000001	84500000	0.989	0.738
13:85000001-85500000	13	85000001	85500000	0.989	0.738
13:85500001-86000000	13	85500001	86000000	0.989	0.738
13:86000001-86500000	13	86000001	86500000	0.989	0.738
13:86500001-87000000	13	86500001	87000000	0.989	0.738
13:87000001-87500000	13	87000001	87500000	0.989	0.738
13:87500001-88000000	13	87500001	88000000	0.989	0.738
13:88500001-89000000	13	88500001	89000000	0.989	0.738
13:89000001-89500000	13	89000001	89500000	0.989	0.738
13:89500001-90000000	13	89500001	90000000	0.989	0.738
13:90000001-90500000	13	90000001	90500000	0.989	0.738
13:90500001-91000000	13	90500001	91000000	0.989	0.738
13:91000001-91500000	13	91000001	91500000	0.989	0.738
13:91500001-92000000	13	91500001	92000000	0.989	0.738
13:92000001-92500000	13	92000001	92500000	0.989	0.738
13:92500001-93000000	13	92500001	93000000	0.989	0.738
13:93000001-93500000	13	93000001	93500000	0.989	0.738
13:93500001-94000000	13	93500001	94000000	0.989	0.738
13:94000001-94500000	13	94000001	94500000	0.989	0.738
13:94500001-95000000	13	94500001	95000000	0.989	0.738
13:95000001-95500000	13	95000001	95500000	0.989	0.738
13:96000001-96500000	13	96000001	96500000	0.989	0.738
13:96500001-97000000	13	96500001	97000000	0.989	0.738
13:97000001-97500000	13	97000001	97500000	0.989	0.738
13:97500001-98000000	13	97500001	98000000	0.989	0.738
13:98000001-98500000	13	98000001	98500000	0.989	0.738
13:98500001-99000000	13	98500001	99000000	0.989	0.738
13:99000001-99500000	13	99000001	99500000	0.989	0.738
13:99500001-100000000	13	99500001	100000000	0.989	0.738
13:100000001-100500000	13	100000001	100500000	0.989	0.738
13:100500001-101000000	13	100500001	101000000	0.989	0.738
13:101000001-101500000	13	101000001	101500000	0.989	0.738
13:101500001-102000000	13	101500001	102000000	0.989	0.738
13:102000001-102500000	13	102000001	102500000	0.989	0.738
13:102500001-103000000	13	102500001	103000000	0.989	0.738
13:103000001-103500000	13	103000001	103500000	0.989	0.738
13:103500001-104000000	13	103500001	104000000	0.989	0.738
13:104000001-104500000	13	104000001	104500000	0.989	0.738
13:104500001-105000000	13	104500001	105000000	0.989	0.738
13:105500001-106000000	13	105500001	106000000	0.989	0.738
13:106000001-106500000	13	106000001	106500000	0.989	0.738
13:106500001-107000000	13	106500001	107000000	0.989	0.738
13:107500001-108000000	13	107500001	108000000	0.989	0.738
13:108000001-108500000	13	108000001	108500000	0.989	0.738
13:108500001-109000000	13	108500001	109000000	0.989	0.738
13:109500001-110000000	13	109500001	110000000	0.989	0.738
13:110000001-110500000	13	110000001	110500000	0.989	0.738
13:110500001-111000000	13	110500001	111000000	0.989	0.738
13:111000001-111500000	13	111000001	111500000	0.989	0.738
13:112000001-112500000	13	112000001	112500000	0.989	0.738
13:112500001-113000000	13	112500001	113000000	0.989	0.738
13:113000001-113500000	13	113000001	113500000	0.989	0.738
13:113500001-114000000	13	113500001	114000000	0.989	0.738
13:114000001-114364328	13	114000001	114364328	0.989	0.738
14:20000001-20500000	14	20000001	20500000	0.998	0.994
14:20500001-21000000	14	20500001	21000000	0.998	0.994
14:21000001-21500000	14	21000001	21500000	0.998	0.994
14:21500001-22000000	14	21500001	22000000	0.998	0.994
14:22000001-22500000	14	22000001	22500000	0.998	0.994
14:22500001-23000000	14	22500001	23000000	0.998	0.994
14:23500001-24000000	14	23500001	24000000	0.998	0.994
14:24000001-24500000	14	24000001	24500000	0.998	0.994
14:24500001-25000000	14	24500001	25000000	0.998	0.994
14:25000001-25500000	14	25000001	25500000	0.998	0.994
14:25500001-26000000	14	25500001	26000000	0.998	0.994
14:26000001-26500000	14	26000001	26500000	0.998	0.994
14:26500001-27000000	14	26500001	27000000	0.998	0.994
14:27000001-27500000	14	27000001	27500000	0.998	0.994
14:27500001-28000000	14	27500001	28000000	0.998	0.994
14:28000001-28500000	14	28000001	28500000	0.998	0.994
14:28500001-29000000	14	28500001	29000000	0.998	0.994
14:29000001-29500000	14	29000001	29500000	0.998	0.994
14:29500001-30000000	14	29500001	30000000	0.998	0.994
14:30000001-30500000	14	30000001	30500000	0.998	0.994
14:30500001-31000000	14	30500001	31000000	0.998	0.994
14:31000001-31500000	14	31000001	31500000	0.998	0.994
14:31500001-32000000	14	31500001	32000000	0.998	0.994
14:32500001-33000000	14	32500001	33000000	0.998	0.994
14:33000001-33500000	14	33000001	33500000	0.998	0.994
14:33500001-34000000	14	33500001	34000000	0.998	0.994
14:34000001-34500000	14	34000001	34500000	0.998	0.994
14:35000001-35500000	14	35000001	35500000	0.998	0.994
14:35500001-36000000	14	35500001	36000000	0.998	0.994
14:36000001-36500000	14	36000001	36500000	0.998	0.994
14:36500001-37000000	14	36500001	37000000	0.998	0.994
14:37500001-38000000	14	37500001	38000000	0.998	0.994
14:38000001-38500000	14	38000001	38500000	0.998	0.994
14:38500001-39000000	14	38500001	39000000	0.998	0.994
14:39000001-39500000	14	39000001	39500000	0.998	0.994
14:39500001-40000000	14	39500001	40000000	0.998	0.994
14:40000001-40500000	14	40000001	40500000	0.998	0.994
14:41000001-41500000	14	41000001	41500000	0.998	0.994
14:41500001-42000000	14	41500001	42000000	0.998	0.994
14:42000001-42500000	14	42000001	42500000	0.998	0.994
14:42500001-43000000	14	42500001	43000000	0.998	0.994
14:43500001-44000000	14	43500001	44000000	0.998	0.994
14:44000001-44500000	14	44000001	44500000	0.998	0.994
14:44500001-45000000	14	44500001	45000000	0.998	0.994
14:45500001-46000000	14	45500001	46000000	0.998	0.994
14:47000001-47500000	14	47000001	47500000	0.998	0.994
14:47500001-48000000	14	47500001	48000000	0.998	0.994
14:48000001-48500000	14	48000001	48500000	0.998	0.994
14:48500001-49000000	14	48500001	49000000	0.998	0.994
14:49000001-49500000	14	49000001	49500000	0.998	0.994
14:49500001-50000000	14	49500001	50000000	0.998	0.994
14:50000001-50500000	14	50000001	50500000	0.998	0.994
14:50500001-51000000	14	50500001	51000000	0.998	0.994
14:51000001-51500000	14	51000001	51500000	0.998	0.994
14:52000001-52500000	14	52000001	52500000	0.998	0.994
14:52500001-53000000	14	52500001	53000000	0.998	0.994
14:53000001-53500000	14	53000001	53500000	0.998	0.994
14:53500001-54000000	14	53500001	54000000	0.998	0.994
14:54000001-54500000	14	54000001	54500000	0.998	0.994
14:54500001-55000000	14	54500001	55000000	0.998	0.994
14:55000001-55500000	14	55000001	55500000	0.998	0.994
14:55500001-56000000	14	55500001	56000000	0.998	0.994
14:56000001-56500000	14	56000001	56500000	0.998	0.994
14:56500001-57000000	14	56500001	57000000	0.998	0.994
14:57000001-57500000	14	57000001	57500000	0.998	0.994
14:57500001-58000000	14	57500001	58000000	0.998	0.994
14:58000001-58500000	14	58000001	58500000	0.998	0.994
14:58500001-59000000	14	58500001	59000000	0.998	0.994
14:59000001-59500000	14	59000001	59500000	0.998	0.994
14:59500001-60000000	14	59500001	60000000	0.998	0.994
14:60000001-60500000	14	60000001	60500000	0.998	0.994
14:60500001-61000000	14	60500001	61000000	0.998	0.994
14:61000001-61500000	14	61000001	61500000	0.998	0.994
14:61500001-62000000	14	61500001	62000000	0.998	0.994
14:62000001-62500000	14	62000001	62500000	0.998	0.994
14:62500001-63000000	14	62500001	63000000	0.998	0.994
14:63000001-63500000	14	63000001	63500000	0.998	0.994
14:63500001-64000000	14	63500001	64000000	0.998	0.994
14:64000001-64500000	14	64000001	64500000	0.998	0.994
14:64500001-65000000	14	64500001	65000000	0.998	0.994
14:65000001-65500000	14	65000001	65500000	0.998	0.994
14:65500001-66000000	14	65500001	66000000	0.998	0.994
14:66000001-66500000	14	66000001	66500000	0.998	0.994
14:66500001-67000000	14	66500001	67000000	0.998	0.994
14:67000001-67500000	14	67000001	67500000	0.998	0.994
14:67500001-68000000	14	67500001	68000000	0.998	0.994
14:68000001-68500000	14	68000001	68500000	0.998	0.994
14:68500001-69000000	14	68500001	69000000	0.998	0.994
14:69000001-69500000	14	69000001	69500000	0.998	0.994
14:69500001-70000000	14	69500001	70000000	0.998	0.994
14:70000001-70500000	14	70000001	70500000	0.998	0.994
14:70500001-71000000	14	70500001	71000000	0.998	0.994
14:71000001-71500000	14	71000001	71500000	0.998	0.994
14:71500001-72000000	14	71500001	72000000	0.998	0.994
14:72000001-72500000	14	72000001	72500000	0.998	0.994
14:72500001-73000000	14	72500001	73000000	0.998	0.994
14:73000001-73500000	14	73000001	73500000	0.998	0.994
14:73500001-74000000	14	73500001	74000000	0.998	0.994
14:74000001-74500000	14	74000001	74500000	0.998	0.994
14:74500001-75000000	14	74500001	75000000	0.998	0.994
14:75000001-75500000	14	75000001	75500000	0.998	0.994
14:75500001-76000000	14	75500001	76000000	0.998	0.994
14:76000001-76500000	14	76000001	76500000	0.998	0.994
14:76500001-77000000	14	76500001	77000000	0.998	0.994
14:77000001-77500000	14	77000001	77500000	0.998	0.994
14:77500001-78000000	14	77500001	78000000	0.998	0.994
14:78000001-78500000	14	78000001	78500000	0.998	0.994
14:78500001-79000000	14	78500001	79000000	0.998	0.994
14:79000001-79500000	14	79000001	79500000	0.998	0.994
14:79500001-80000000	14	79500001	80000000	0.998	0.994
14:80000001-80500000	14	80000001	80500000	0.998	0.994
14:80500001-81000000	14	80500001	81000000	0.998	0.994
14:81000001-81500000	14	81000001	81500000	0.998	0.994
14:81500001-82000000	14	81500001	82000000	0.998	0.994
14:82000001-82500000	14	82000001	82500000	0.998	0.994
14:82500001-83000000	14	82500001	83000000	0.998	0.994
14:83000001-83500000	14	83000001	83500000	0.998	0.994
14:84500001-85000000	14	84500001	85000000	0.998	0.994
14:85000001-85500000	14	85000001	85500000	0.998	0.994
14:85500001-86000000	14	85500001	86000000	0.998	0.994
14:86500001-87000000	14	86500001	87000000	0.998	0.994
14:87000001-87500000	14	87000001	87500000	0.998	0.994
14:87500001-88000000	14	87500001	88000000	0.998	0.994
14:88000001-88500000	14	88000001	88500000	0.998	0.994
14:88500001-89000000	14	88500001	89000000	0.998	0.994
14:89000001-89500000	14	89000001	89500000	0.998	0.994
14:89500001-90000000	14	89500001	90000000	0.998	0.994
14:90000001-90500000	14	90000001	90500000	0.998	0.994
14:90500001-91000000	14	90500001	91000000	0.998	0.994
14:91000001-91500000	14	91000001	91500000	0.998	0.994
14:91500001-92000000	14	91500001	92000000	0.998	0.994
14:92000001-92500000	14	92000001	92500000	0.998	0.994
14:92500001-93000000	14	92500001	93000000	0.998	0.994
14:93000001-93500000	14	93000001	93500000	0.998	0.994
14:93500001-94000000	14	93500001	94000000	0.998	0.994
14:94000001-94500000	14	94000001	94500000	0.998	0.994
14:94500001-95000000	14	94500001	95000000	0.998	0.994
14:95000001-95500000	14	95000001	95500000	0.998	0.994
14:95500001-96000000	14	95500001	96000000	0.998	0.994
14:96000001-96500000	14	96000001	96500000	0.998	0.994
14:96500001-97000000	14	96500001	97000000	0.998	0.994
14:97000001-97500000	14	97000001	97500000	0.998	0.994
14:97500001-98000000	14	97500001	98000000	0.998	0.994
14:98000001-98500000	14	98000001	98500000	0.998	0.994
14:98500001-99000000	14	98500001	99000000	0.998	0.994
14:99000001-99500000	14	99000001	99500000	0.998	0.994
14:99500001-100000000	14	99500001	100000000	0.998	0.994
14:100000001-100500000	14	100000001	100500000	0.998	0.994
14:100500001-101000000	14	100500001	101000000	0.998	0.994
14:101000001-101500000	14	101000001	101500000	0.998	0.994
14:101500001-102000000	14	101500001	102000000	0.998	0.994
14:102000001-102500000	14	102000001	102500000	0.998	0.994
14:102500001-103000000	14	102500001	103000000	0.998	0.994
14:103000001-103500000	14	103000001	103500000	0.998	0.994
14:103500001-104000000	14	103500001	104000000	0.998	0.994
14:104000001-104500000	14	104000001	104500000	0.998	0.994
14:104500001-105000000	14	104500001	105000000	0.998	0.994
14:105000001-105500000	14	105000001	105500000	0.998	0.994
15:23500001-24000000	15	23500001	24000000	1.014	0.993
15:24500001-25000000	15	24500001	25000000	1.014	0.993
15:25000001-25500000	15	25000001	25500000	1.014	0.993
15:26000001-26500000	15	26000001	26500000	1.014	0.993
15:26500001-27000000	15	26500001	27000000	1.014	0.993
15:27000001-27500000	15	27000001	27500000	1.014	0.993
15:27500001-28000000	15	27500001	28000000	1.014	0.993
15:29000001-29500000	15	29000001	29500000	1.014	0.993
15:29500001-30000000	15	29500001	30000000	1.014	0.993
15:31000001-31500000	15	31000001	31500000	1.014	0.993
15:31500001-32000000	15	31500001	32000000	1.014	0.993
15:33000001-33500000	15	33000001	33500000	1.014	0.993
15:33500001-34000000	15	33500001	34000000	1.014	0.993
15:34000001-34500000	15	34000001	34500000	1.014	0.993
15:35500001-36000000	15	35500001	36000000	1.014	0.993
15:36000001-36500000	15	36000001	36500000	1.014	0.993
15:36500001-37000000	15	36500001	37000000	1.014	0.993
15:37000001-37500000	15	37000001	37500000	1.014	0.993
15:37500001-38000000	15	37500001	38000000	1.014	0.993
15:38000001-38500000	15	38000001	38500000	1.014	0.993
15:38500001-39000000	15	38500001	39000000	1.014	0.993
15:39000001-39500000	15	39000001	39500000	1.014	0.993
15:39500001-40000000	15	39500001	40000000	1.014	0.993
15:40500001-41000000	15	40500001	41000000	1.014	0.993
15:41500001-42000000	15	41500001	42000000	1.014	0.993
15:42000001-42500000	15	42000001	42500000	1.014	0.993
15:42500001-43000000	15	42500001	43000000	1.014	0.993
15:43000001-43500000	15	43000001	43500000	1.014	0.993
15:44000001-44500000	15	44000001	44500000	1.014	0.993
15:45000001-45500000	15	45000001	45500000	1.014	0.993
15:45500001-46000000	15	45500001	46000000	1.014	0.993
15:46000001-46500000	15	46000001	46500000	1.014	0.993
15:46500001-47000000	15	46500001	47000000	1.014	0.993
15:47000001-47500000	15	47000001	47500000	1.014	0.993
15:47500001-48000000	15	47500001	48000000	1.014	0.993
15:48000001-48500000	15	48000001	48500000	1.014	0.993
15:48500001-49000000	15	48500001	49000000	1.014	0.993
15:49000001-49500000	15	49000001	49500000	1.014	0.993
15:49500001-50000000	15	49500001	50000000	1.014	0.993
15:50000001-50500000	15	50000001	50500000	1.014	0.993
15:50500001-51000000	15	50500001	51000000	1.014	0.993
15:51000001-51500000	15	51000001	51500000	1.014	0.993
15:51500001-52000000	15	51500001	52000000	1.014	0.993
15:52500001-53000000	15	52500001	53000000	1.014	0.993
15:53000001-53500000	15	53000001	53500000	1.014	0.993
15:53500001-54000000	15	53500001	54000000	1.014	0.993
15:54000001-54500000	15	54000001	54500000	1.014	0.993
15:55000001-55500000	15	55000001	55500000	1.014	0.993
15:55500001-56000000	15	55500001	56000000	1.014	0.993
15:56000001-56500000	15	56000001	56500000	1.014	0.993
15:56500001-57000000	15	56500001	57000000	1.014	0.993
15:57000001-57500000	15	57000001	57500000	1.014	0.993
15:57500001-58000000	15	57500001	58000000	1.014	0.993
15:58500001-59000000	15	58500001	59000000	1.014	0.993
15:59000001-59500000	15	59000001	59500000	1.014	0.993
15:59500001-60000000	15	59500001	60000000	1.014	0.993
15:60000001-60500000	15	60000001	60500000	1.014	0.993
15:60500001-61000000	15	60500001	61000000	1.014	0.993
15:61000001-61500000	15	61000001	61500000	1.014	0.993
15:61500001-62000000	15	61500001	62000000	1.014	0.993
15:62000001-62500000	15	62000001	62500000	1.014	0.993
15:62500001-63000000	15	62500001	63000000	1.014	0.993
15:63000001-63500000	15	63000001	63500000	1.014	0.993
15:63500001-64000000	15	63500001	64000000	1.014	0.993
15:64000001-64500000	15	64000001	64500000	1.014	0.993
15:64500001-65000000	15	64500001	65000000	1.014	0.993
15:65000001-65500000	15	65000001	65500000	1.014	0.993
15:65500001-66000000	15	65500001	66000000	1.014	0.993
15:66000001-66500000	15	66000001	66500000	1.014	0.993
15:66500001-67000000	15	66500001	67000000	1.014	0.993
15:67500001-68000000	15	67500001	68000000	1.014	0.993
15:68000001-68500000	15	68000001	68500000	1.014	0.993
15:68500001-69000000	15	68500001	69000000	1.014	0.993
15:69000001-69500000	15	69000001	69500000	1.014	0.993
15:69500001-70000000	15	69500001	70000000	1.014	0.993
15:70000001-70500000	15	70000001	70500000	1.014	0.993
15:70500001-71000000	15	70500001	71000000	1.014	0.993
15:71000001-71500000	15	71000001	71500000	1.014	0.993
15:71500001-72000000	15	71500001	72000000	1.014	0.993
15:72000001-72500000	15	72000001	72500000	1.014	0.993
15:72500001-73000000	15	72500001	73000000	1.014	0.993
15:73000001-73500000	15	73000001	73500000	1.014	0.993
15:73500001-74000000	15	73500001	74000000	1.014	0.993
15:74000001-74500000	15	74000001	74500000	1.014	0.993
15:74500001-75000000	15	74500001	75000000	1.014	0.993
15:75500001-76000000	15	75500001	76000000	1.014	0.993
15:76000001-76500000	15	76000001	76500000	1.014	0.993
15:76500001-77000000	15	76500001	77000000	1.014	0.993
15:77000001-77500000	15	77000001	77500000	1.014	0.993
15:77500001-78000000	15	77500001	78000000	1.014	0.993
15:78000001-78500000	15	78000001	78500000	1.014	0.993
15:78500001-79000000	15	78500001	79000000	1.014	0.993
15:79000001-79500000	15	79000001	79500000	1.014	0.993
15:79500001-80000000	15	79500001	80000000	1.014	0.993
15:80000001-80500000	15	80000001	80500000	1.014	0.993
15:80500001-81000000	15	80500001	81000000	1.014	0.993
15:81000001-81500000	15	81000001	81500000	1.014	0.993
15:81500001-82000000	15	81500001	82000000	1.014	0.993
15:82500001-83000000	15	82500001	83000000	1.014	0.993
15:83000001-83500000	15	83000001	83500000	1.014	0.993
15:83500001-84000000	15	83500001	84000000	1.014	0.993
15:84500001-85000000	15	84500001	85000000	1.014	0.993
15:85500001-86000000	15	85500001	86000000	1.014	0.993
15:86000001-86500000	15	86000001	86500000	1.014	0.993
15:86500001-87000000	15	86500001	87000000	1.014	0.993
15:87000001-87500000	15	87000001	87500000	1.014	0.993
15:87500001-88000000	15	87500001	88000000	1.014	0.993
15:88000001-88500000	15	88000001	88500000	1.014	0.993
